NAME,B03001_002E,B03001_003E,state,county,tract
Census Tract 2414; Cook County; Illinois,5187.0,397.0,17,031,241400
Census Tract 2415; Cook County; Illinois,2491.0,332.0,17,031,241500
Census Tract 2416; Cook County; Illinois,2747.0,650.0,17,031,241600
Census Tract 2420; Cook County; Illinois,3958.0,420.0,17,031,242000
Census Tract 2421; Cook County; Illinois,3094.0,723.0,17,031,242100
Census Tract 2422; Cook County; Illinois,3564.0,450.0,17,031,242200
Census Tract 2423; Cook County; Illinois,3166.0,639.0,17,031,242300
Census Tract 2424; Cook County; Illinois,2459.0,246.0,17,031,242400
Census Tract 2425; Cook County; Illinois,2326.0,929.0,17,031,242500
Census Tract 2426; Cook County; Illinois,3359.0,2153.0,17,031,242600
Census Tract 2427; Cook County; Illinois,1172.0,665.0,17,031,242700
Census Tract 2428; Cook County; Illinois,1134.0,316.0,17,031,242800
Census Tract 2429; Cook County; Illinois,1612.0,420.0,17,031,242900
Census Tract 2430; Cook County; Illinois,1678.0,545.0,17,031,243000
Census Tract 2431; Cook County; Illinois,1345.0,814.0,17,031,243100
Census Tract 2432; Cook County; Illinois,1822.0,507.0,17,031,243200
Census Tract 2433; Cook County; Illinois,1841.0,444.0,17,031,243300
Census Tract 2434; Cook County; Illinois,2166.0,765.0,17,031,243400
Census Tract 2435; Cook County; Illinois,3949.0,618.0,17,031,243500
Census Tract 2502; Cook County; Illinois,1444.0,1607.0,17,031,250200
Census Tract 2503; Cook County; Illinois,3591.0,1253.0,17,031,250300
Census Tract 2504; Cook County; Illinois,4353.0,1160.0,17,031,250400
Census Tract 2505; Cook County; Illinois,4510.0,2393.0,17,031,250500
Census Tract 2506; Cook County; Illinois,3575.0,967.0,17,031,250600
Census Tract 2507; Cook County; Illinois,5001.0,1465.0,17,031,250700
Census Tract 2508; Cook County; Illinois,2335.0,358.0,17,031,250800
Census Tract 2510; Cook County; Illinois,976.0,404.0,17,031,251000
Census Tract 2511; Cook County; Illinois,3250.0,1294.0,17,031,251100
Census Tract 2512; Cook County; Illinois,2552.0,1288.0,17,031,251200
Census Tract 2513; Cook County; Illinois,4356.0,559.0,17,031,251300
Census Tract 2514; Cook County; Illinois,3546.0,166.0,17,031,251400
Census Tract 2515; Cook County; Illinois,3404.0,920.0,17,031,251500
Census Tract 2516; Cook County; Illinois,3213.0,1243.0,17,031,251600
Census Tract 2517; Cook County; Illinois,988.0,303.0,17,031,251700
Census Tract 2518; Cook County; Illinois,5076.0,323.0,17,031,251800
Census Tract 2519; Cook County; Illinois,4869.0,217.0,17,031,251900
Census Tract 2520; Cook County; Illinois,5929.0,379.0,17,031,252000
Census Tract 2521.01; Cook County; Illinois,1465.0,27.0,17,031,252101
Census Tract 2521.02; Cook County; Illinois,5663.0,1357.0,17,031,252102
Census Tract 2522.01; Cook County; Illinois,3191.0,67.0,17,031,252201
Census Tract 2522.02; Cook County; Illinois,4869.0,76.0,17,031,252202
Census Tract 2601; Cook County; Illinois,962.0,54.0,17,031,260100
Census Tract 2602; Cook County; Illinois,1083.0,149.0,17,031,260200
Census Tract 2603; Cook County; Illinois,1655.0,223.0,17,031,260300
Census Tract 2604; Cook County; Illinois,830.0,109.0,17,031,260400
Census Tract 2605; Cook County; Illinois,1731.0,36.0,17,031,260500
Census Tract 2606; Cook County; Illinois,2336.0,62.0,17,031,260600
Census Tract 2607; Cook County; Illinois,1481.0,43.0,17,031,260700
Census Tract 2608; Cook County; Illinois,1992.0,9.0,17,031,260800
Census Tract 2609; Cook County; Illinois,1293.0,58.0,17,031,260900
Census Tract 2610; Cook County; Illinois,2131.0,137.0,17,031,261000
Census Tract 2705; Cook County; Illinois,1380.0,0.0,17,031,270500
Census Tract 2712; Cook County; Illinois,1350.0,34.0,17,031,271200
Census Tract 2713; Cook County; Illinois,930.0,34.0,17,031,271300
Census Tract 2714; Cook County; Illinois,1310.0,49.0,17,031,271400
Census Tract 2715; Cook County; Illinois,1355.0,115.0,17,031,271500
Census Tract 2718; Cook County; Illinois,642.0,14.0,17,031,271800
Census Tract 2801; Cook County; Illinois,7202.0,528.0,17,031,280100
Census Tract 2804; Cook County; Illinois,1326.0,97.0,17,031,280400
Census Tract 2808; Cook County; Illinois,784.0,68.0,17,031,280800
Census Tract 2809; Cook County; Illinois,1095.0,27.0,17,031,280900
Census Tract 2819; Cook County; Illinois,5919.0,830.0,17,031,281900
Census Tract 2827; Cook County; Illinois,1703.0,540.0,17,031,282700
Census Tract 2828; Cook County; Illinois,777.0,721.0,17,031,282800
Census Tract 2831; Cook County; Illinois,2199.0,530.0,17,031,283100
Census Tract 2832; Cook County; Illinois,1642.0,85.0,17,031,283200
Census Tract 2838; Cook County; Illinois,3304.0,200.0,17,031,283800
Census Tract 2909; Cook County; Illinois,4222.0,19.0,17,031,290900
Census Tract 2912; Cook County; Illinois,1258.0,54.0,17,031,291200
Census Tract 2916; Cook County; Illinois,408.0,1021.0,17,031,291600
Census Tract 2922; Cook County; Illinois,2197.0,343.0,17,031,292200
Census Tract 2924; Cook County; Illinois,1713.0,52.0,17,031,292400
Census Tract 2925; Cook County; Illinois,2871.0,590.0,17,031,292500
Census Tract 3005; Cook County; Illinois,211.0,3029.0,17,031,300500
Census Tract 3006; Cook County; Illinois,510.0,2334.0,17,031,300600
Census Tract 3007; Cook County; Illinois,246.0,4545.0,17,031,300700
Census Tract 3008; Cook County; Illinois,80.0,4112.0,17,031,300800
Census Tract 3009; Cook County; Illinois,120.0,3817.0,17,031,300900
Census Tract 3011; Cook County; Illinois,399.0,2010.0,17,031,301100
Census Tract 3012; Cook County; Illinois,1279.0,3930.0,17,031,301200
Census Tract 3016; Cook County; Illinois,258.0,2989.0,17,031,301600
Census Tract 3017.01; Cook County; Illinois,503.0,3702.0,17,031,301701
Census Tract 3017.02; Cook County; Illinois,75.0,4011.0,17,031,301702
Census Tract 3018.01; Cook County; Illinois,76.0,4010.0,17,031,301801
Census Tract 3018.02; Cook County; Illinois,89.0,2534.0,17,031,301802
Census Tract 3018.03; Cook County; Illinois,37.0,3131.0,17,031,301803
Census Tract 3102; Cook County; Illinois,1094.0,730.0,17,031,310200
Census Tract 3103; Cook County; Illinois,437.0,1399.0,17,031,310300
Census Tract 3104; Cook County; Illinois,470.0,986.0,17,031,310400
Census Tract 3105; Cook County; Illinois,237.0,1362.0,17,031,310500
Census Tract 3106; Cook County; Illinois,2178.0,3364.0,17,031,310600
Census Tract 3107; Cook County; Illinois,518.0,836.0,17,031,310700
Census Tract 3108; Cook County; Illinois,1241.0,3392.0,17,031,310800
Census Tract 3109; Cook County; Illinois,1190.0,3724.0,17,031,310900
Census Tract 3201.01; Cook County; Illinois,7815.0,890.0,17,031,320101
Census Tract 3201.02; Cook County; Illinois,4811.0,618.0,17,031,320102
Census Tract 3204; Cook County; Illinois,2752.0,252.0,17,031,320400
Census Tract 3206; Cook County; Illinois,5245.0,871.0,17,031,320600
Census Tract 3301.01; Cook County; Illinois,4546.0,465.0,17,031,330101
Census Tract 3301.02; Cook County; Illinois,8948.0,669.0,17,031,330102
