NAME,B00001_001E,state,county,tract
"Census Tract 2203, Cook County, Illinois",162.0,17,031,220300
"Census Tract 2204, Cook County, Illinois",196.0,17,031,220400
"Census Tract 2604, Cook County, Illinois",77.0,17,031,260400
"Census Tract 2605, Cook County, Illinois",87.0,17,031,260500
"Census Tract 2606, Cook County, Illinois",149.0,17,031,260600
"Census Tract 2607, Cook County, Illinois",110.0,17,031,260700
"Census Tract 2608, Cook County, Illinois",156.0,17,031,260800
"Census Tract 2609, Cook County, Illinois",97.0,17,031,260900
"Census Tract 2610, Cook County, Illinois",128.0,17,031,261000
"Census Tract 2701, Cook County, Illinois",7.0,17,031,270100
"Census Tract 2702, Cook County, Illinois",114.0,17,031,270200
"Census Tract 2703, Cook County, Illinois",83.0,17,031,270300
"Census Tract 2704, Cook County, Illinois",65.0,17,031,270400
"Census Tract 2705, Cook County, Illinois",99.0,17,031,270500
"Census Tract 2706, Cook County, Illinois",66.0,17,031,270600
"Census Tract 2707, Cook County, Illinois",31.0,17,031,270700
"Census Tract 2708, Cook County, Illinois",35.0,17,031,270800
"Census Tract 2709, Cook County, Illinois",7.0,17,031,270900
"Census Tract 2710, Cook County, Illinois",66.0,17,031,271000
"Census Tract 2711, Cook County, Illinois",79.0,17,031,271100
"Census Tract 2712, Cook County, Illinois",70.0,17,031,271200
"Census Tract 2713, Cook County, Illinois",64.0,17,031,271300
"Census Tract 2714, Cook County, Illinois",79.0,17,031,271400
"Census Tract 2715, Cook County, Illinois",79.0,17,031,271500
"Census Tract 2716, Cook County, Illinois",68.0,17,031,271600
"Census Tract 2717, Cook County, Illinois",56.0,17,031,271700
"Census Tract 2718, Cook County, Illinois",23.0,17,031,271800
"Census Tract 2719, Cook County, Illinois",37.0,17,031,271900
"Census Tract 2801, Cook County, Illinois",242.0,17,031,280100
"Census Tract 2802, Cook County, Illinois",170.0,17,031,280200
"Census Tract 2803, Cook County, Illinois",48.0,17,031,280300
"Census Tract 2804, Cook County, Illinois",59.0,17,031,280400
"Census Tract 2805, Cook County, Illinois",42.0,17,031,280500
"Census Tract 2806, Cook County, Illinois",17.0,17,031,280600
"Census Tract 2807, Cook County, Illinois",24.0,17,031,280700
"Census Tract 2808, Cook County, Illinois",38.0,17,031,280800
"Census Tract 2809, Cook County, Illinois",46.0,17,031,280900
"Census Tract 2810, Cook County, Illinois",20.0,17,031,281000
"Census Tract 2811, Cook County, Illinois",14.0,17,031,281100
"Census Tract 2812, Cook County, Illinois",36.0,17,031,281200
"Census Tract 2813, Cook County, Illinois",88.0,17,031,281300
"Census Tract 2814, Cook County, Illinois",28.0,17,031,281400
"Census Tract 2815, Cook County, Illinois",16.0,17,031,281500
"Census Tract 2816, Cook County, Illinois",70.0,17,031,281600
"Census Tract 2817, Cook County, Illinois",237.0,17,031,281700
"Census Tract 2818, Cook County, Illinois",215.0,17,031,281800
"Census Tract 2819, Cook County, Illinois",213.0,17,031,281900
"Census Tract 2820, Cook County, Illinois",70.0,17,031,282000
"Census Tract 2821, Cook County, Illinois",117.0,17,031,282100
"Census Tract 2822, Cook County, Illinois",123.0,17,031,282200
"Census Tract 2823, Cook County, Illinois",57.0,17,031,282300
"Census Tract 2824, Cook County, Illinois",126.0,17,031,282400
"Census Tract 2825, Cook County, Illinois",54.0,17,031,282500
"Census Tract 2826, Cook County, Illinois",26.0,17,031,282600
"Census Tract 2827, Cook County, Illinois",139.0,17,031,282700
"Census Tract 2205, Cook County, Illinois",187.0,17,031,220500
"Census Tract 2206, Cook County, Illinois",361.0,17,031,220600
"Census Tract 2207, Cook County, Illinois",343.0,17,031,220700
"Census Tract 2208, Cook County, Illinois",-666666666.0,17,031,220800
"Census Tract 2209, Cook County, Illinois",310.0,17,031,220900
"Census Tract 2210, Cook County, Illinois",177.0,17,031,221000
"Census Tract 2211, Cook County, Illinois",355.0,17,031,221100
"Census Tract 2212, Cook County, Illinois",166.0,17,031,221200
"Census Tract 2213, Cook County, Illinois",192.0,17,031,221300
"Census Tract 2214, Cook County, Illinois",177.0,17,031,221400
"Census Tract 2215, Cook County, Illinois",225.0,17,031,221500
"Census Tract 2216, Cook County, Illinois",184.0,17,031,221600
"Census Tract 2217, Cook County, Illinois",191.0,17,031,221700
"Census Tract 2218, Cook County, Illinois",101.0,17,031,221800
"Census Tract 2219, Cook County, Illinois",43.0,17,031,221900
"Census Tract 2220, Cook County, Illinois",116.0,17,031,222000
"Census Tract 2221, Cook County, Illinois",53.0,17,031,222100
"Census Tract 2222, Cook County, Illinois",136.0,17,031,222200
"Census Tract 2223, Cook County, Illinois",80.0,17,031,222300
"Census Tract 2224, Cook County, Illinois",125.0,17,031,222400
"Census Tract 2225, Cook County, Illinois",88.0,17,031,222500
"Census Tract 2226, Cook County, Illinois",108.0,17,031,222600
"Census Tract 2227, Cook County, Illinois",179.0,17,031,222700
"Census Tract 2228, Cook County, Illinois",42.0,17,031,222800
"Census Tract 2229, Cook County, Illinois",95.0,17,031,222900
"Census Tract 2301, Cook County, Illinois",129.0,17,031,230100
"Census Tract 2302, Cook County, Illinois",91.0,17,031,230200
"Census Tract 2303, Cook County, Illinois",52.0,17,031,230300
"Census Tract 2304, Cook County, Illinois",139.0,17,031,230400
"Census Tract 2305, Cook County, Illinois",180.0,17,031,230500
"Census Tract 2306, Cook County, Illinois",275.0,17,031,230600
"Census Tract 2307, Cook County, Illinois",365.0,17,031,230700
"Census Tract 2308, Cook County, Illinois",102.0,17,031,230800
"Census Tract 2309, Cook County, Illinois",354.0,17,031,230900
"Census Tract 2310, Cook County, Illinois",198.0,17,031,231000
"Census Tract 2311, Cook County, Illinois",70.0,17,031,231100
"Census Tract 2312, Cook County, Illinois",301.0,17,031,231200
"Census Tract 2313, Cook County, Illinois",298.0,17,031,231300
"Census Tract 2314, Cook County, Illinois",-666666666.0,17,031,231400
"Census Tract 2315, Cook County, Illinois",234.0,17,031,231500
"Census Tract 2316, Cook County, Illinois",72.0,17,031,231600
"Census Tract 2317, Cook County, Illinois",64.0,17,031,231700
"Census Tract 2318, Cook County, Illinois",37.0,17,031,231800
"Census Tract 2401, Cook County, Illinois",8.0,17,031,240100
"Census Tract 2402, Cook County, Illinois",110.0,17,031,240200
"Census Tract 2403, Cook County, Illinois",88.0,17,031,240300
"Census Tract 2404, Cook County, Illinois",57.0,17,031,240400
"Census Tract 2405, Cook County, Illinois",142.0,17,031,240500
"Census Tract 2406, Cook County, Illinois",88.0,17,031,240600
"Census Tract 2407, Cook County, Illinois",99.0,17,031,240700
"Census Tract 2408, Cook County, Illinois",123.0,17,031,240800
"Census Tract 2409, Cook County, Illinois",66.0,17,031,240900
"Census Tract 2410, Cook County, Illinois",175.0,17,031,241000
"Census Tract 2411, Cook County, Illinois",228.0,17,031,241100
"Census Tract 2412, Cook County, Illinois",115.0,17,031,241200
"Census Tract 2413, Cook County, Illinois",146.0,17,031,241300
"Census Tract 2414, Cook County, Illinois",242.0,17,031,241400
"Census Tract 2415, Cook County, Illinois",190.0,17,031,241500
"Census Tract 2416, Cook County, Illinois",246.0,17,031,241600
"Census Tract 2417, Cook County, Illinois",11.0,17,031,241700
"Census Tract 2418, Cook County, Illinois",66.0,17,031,241800
"Census Tract 2419, Cook County, Illinois",63.0,17,031,241900
"Census Tract 2420, Cook County, Illinois",193.0,17,031,242000
"Census Tract 2421, Cook County, Illinois",243.0,17,031,242100
"Census Tract 2422, Cook County, Illinois",228.0,17,031,242200
"Census Tract 2423, Cook County, Illinois",260.0,17,031,242300
"Census Tract 2424, Cook County, Illinois",177.0,17,031,242400
"Census Tract 2425, Cook County, Illinois",254.0,17,031,242500
"Census Tract 2426, Cook County, Illinois",246.0,17,031,242600
"Census Tract 2427, Cook County, Illinois",128.0,17,031,242700
"Census Tract 2428, Cook County, Illinois",114.0,17,031,242800
"Census Tract 2429, Cook County, Illinois",114.0,17,031,242900
"Census Tract 2430, Cook County, Illinois",159.0,17,031,243000
"Census Tract 2431, Cook County, Illinois",137.0,17,031,243100
"Census Tract 2432, Cook County, Illinois",123.0,17,031,243200
"Census Tract 2433, Cook County, Illinois",157.0,17,031,243300
"Census Tract 2434, Cook County, Illinois",177.0,17,031,243400
"Census Tract 2435, Cook County, Illinois",192.0,17,031,243500
"Census Tract 2436, Cook County, Illinois",49.0,17,031,243600
"Census Tract 2501, Cook County, Illinois",10.0,17,031,250100
"Census Tract 2502, Cook County, Illinois",205.0,17,031,250200
"Census Tract 2503, Cook County, Illinois",249.0,17,031,250300
"Census Tract 2504, Cook County, Illinois",293.0,17,031,250400
"Census Tract 2505, Cook County, Illinois",403.0,17,031,250500
"Census Tract 2506, Cook County, Illinois",312.0,17,031,250600
"Census Tract 2507, Cook County, Illinois",269.0,17,031,250700
"Census Tract 2508, Cook County, Illinois",162.0,17,031,250800
"Census Tract 2509, Cook County, Illinois",53.0,17,031,250900
"Census Tract 2510, Cook County, Illinois",70.0,17,031,251000
"Census Tract 2511, Cook County, Illinois",242.0,17,031,251100
"Census Tract 2512, Cook County, Illinois",288.0,17,031,251200
"Census Tract 2513, Cook County, Illinois",366.0,17,031,251300
"Census Tract 2514, Cook County, Illinois",263.0,17,031,251400
"Census Tract 2515, Cook County, Illinois",274.0,17,031,251500
"Census Tract 2516, Cook County, Illinois",194.0,17,031,251600
"Census Tract 2517, Cook County, Illinois",97.0,17,031,251700
"Census Tract 2518, Cook County, Illinois",311.0,17,031,251800
"Census Tract 2519, Cook County, Illinois",243.0,17,031,251900
"Census Tract 2520, Cook County, Illinois",234.0,17,031,252000
"Census Tract 2521, Cook County, Illinois",377.0,17,031,252100
"Census Tract 2522, Cook County, Illinois",338.0,17,031,252200
"Census Tract 2523, Cook County, Illinois",40.0,17,031,252300
"Census Tract 2524, Cook County, Illinois",156.0,17,031,252400
"Census Tract 2601, Cook County, Illinois",70.0,17,031,260100
"Census Tract 2602, Cook County, Illinois",62.0,17,031,260200
"Census Tract 2603, Cook County, Illinois",107.0,17,031,260300
"Census Tract 0, Cook County, Illinois",-666666666.0,17,031,000000
"Census Tract 101, Cook County, Illinois",218.0,17,031,010100
"Census Tract 102, Cook County, Illinois",431.0,17,031,010200
"Census Tract 103, Cook County, Illinois",312.0,17,031,010300
"Census Tract 104, Cook County, Illinois",230.0,17,031,010400
"Census Tract 105, Cook County, Illinois",464.0,17,031,010500
"Census Tract 106, Cook County, Illinois",357.0,17,031,010600
"Census Tract 107, Cook County, Illinois",452.0,17,031,010700
"Census Tract 108, Cook County, Illinois",303.0,17,031,010800
"Census Tract 109, Cook County, Illinois",75.0,17,031,010900
"Census Tract 201, Cook County, Illinois",274.0,17,031,020100
"Census Tract 202, Cook County, Illinois",386.0,17,031,020200
"Census Tract 203, Cook County, Illinois",482.0,17,031,020300
"Census Tract 204, Cook County, Illinois",280.0,17,031,020400
"Census Tract 205, Cook County, Illinois",262.0,17,031,020500
"Census Tract 206, Cook County, Illinois",477.0,17,031,020600
"Census Tract 207, Cook County, Illinois",459.0,17,031,020700
"Census Tract 208, Cook County, Illinois",581.0,17,031,020800
"Census Tract 209, Cook County, Illinois",455.0,17,031,020900
"Census Tract 301, Cook County, Illinois",600.0,17,031,030100
"Census Tract 302, Cook County, Illinois",317.0,17,031,030200
"Census Tract 303, Cook County, Illinois",176.0,17,031,030300
"Census Tract 304, Cook County, Illinois",181.0,17,031,030400
"Census Tract 305, Cook County, Illinois",330.0,17,031,030500
"Census Tract 306, Cook County, Illinois",468.0,17,031,030600
"Census Tract 307, Cook County, Illinois",511.0,17,031,030700
"Census Tract 308, Cook County, Illinois",239.0,17,031,030800
"Census Tract 309, Cook County, Illinois",246.0,17,031,030900
"Census Tract 310, Cook County, Illinois",305.0,17,031,031000
"Census Tract 311, Cook County, Illinois",231.0,17,031,031100
"Census Tract 312, Cook County, Illinois",333.0,17,031,031200
"Census Tract 313, Cook County, Illinois",382.0,17,031,031300
"Census Tract 314, Cook County, Illinois",323.0,17,031,031400
"Census Tract 315, Cook County, Illinois",483.0,17,031,031500
"Census Tract 316, Cook County, Illinois",146.0,17,031,031600
"Census Tract 317, Cook County, Illinois",325.0,17,031,031700
"Census Tract 318, Cook County, Illinois",130.0,17,031,031800
"Census Tract 319, Cook County, Illinois",184.0,17,031,031900
"Census Tract 320, Cook County, Illinois",55.0,17,031,032000
"Census Tract 321, Cook County, Illinois",404.0,17,031,032100
"Census Tract 401, Cook County, Illinois",311.0,17,031,040100
"Census Tract 402, Cook County, Illinois",610.0,17,031,040200
"Census Tract 403, Cook County, Illinois",224.0,17,031,040300
"Census Tract 404, Cook County, Illinois",407.0,17,031,040400
"Census Tract 405, Cook County, Illinois",69.0,17,031,040500
"Census Tract 406, Cook County, Illinois",195.0,17,031,040600
"Census Tract 407, Cook County, Illinois",235.0,17,031,040700
"Census Tract 408, Cook County, Illinois",151.0,17,031,040800
"Census Tract 409, Cook County, Illinois",133.0,17,031,040900
"Census Tract 410, Cook County, Illinois",100.0,17,031,041000
"Census Tract 501, Cook County, Illinois",182.0,17,031,050100
"Census Tract 502, Cook County, Illinois",237.0,17,031,050200
"Census Tract 503, Cook County, Illinois",191.0,17,031,050300
"Census Tract 504, Cook County, Illinois",65.0,17,031,050400
"Census Tract 505, Cook County, Illinois",298.0,17,031,050500
"Census Tract 506, Cook County, Illinois",129.0,17,031,050600
"Census Tract 507, Cook County, Illinois",158.0,17,031,050700
"Census Tract 508, Cook County, Illinois",127.0,17,031,050800
"Census Tract 509, Cook County, Illinois",101.0,17,031,050900
"Census Tract 510, Cook County, Illinois",89.0,17,031,051000
"Census Tract 511, Cook County, Illinois",100.0,17,031,051100
"Census Tract 512, Cook County, Illinois",160.0,17,031,051200
"Census Tract 513, Cook County, Illinois",226.0,17,031,051300
"Census Tract 514, Cook County, Illinois",159.0,17,031,051400
"Census Tract 515, Cook County, Illinois",77.0,17,031,051500
"Census Tract 601, Cook County, Illinois",238.0,17,031,060100
"Census Tract 602, Cook County, Illinois",155.0,17,031,060200
"Census Tract 603, Cook County, Illinois",199.0,17,031,060300
"Census Tract 604, Cook County, Illinois",277.0,17,031,060400
"Census Tract 605, Cook County, Illinois",105.0,17,031,060500
"Census Tract 606, Cook County, Illinois",81.0,17,031,060600
"Census Tract 607, Cook County, Illinois",170.0,17,031,060700
"Census Tract 608, Cook County, Illinois",269.0,17,031,060800
"Census Tract 609, Cook County, Illinois",375.0,17,031,060900
"Census Tract 610, Cook County, Illinois",131.0,17,031,061000
"Census Tract 611, Cook County, Illinois",100.0,17,031,061100
"Census Tract 612, Cook County, Illinois",141.0,17,031,061200
"Census Tract 613, Cook County, Illinois",102.0,17,031,061300
"Census Tract 614, Cook County, Illinois",103.0,17,031,061400
"Census Tract 615, Cook County, Illinois",131.0,17,031,061500
"Census Tract 616, Cook County, Illinois",49.0,17,031,061600
"Census Tract 617, Cook County, Illinois",101.0,17,031,061700
"Census Tract 618, Cook County, Illinois",64.0,17,031,061800
"Census Tract 619, Cook County, Illinois",422.0,17,031,061900
"Census Tract 620, Cook County, Illinois",196.0,17,031,062000
"Census Tract 621, Cook County, Illinois",197.0,17,031,062100
"Census Tract 622, Cook County, Illinois",197.0,17,031,062200
"Census Tract 623, Cook County, Illinois",131.0,17,031,062300
"Census Tract 624, Cook County, Illinois",123.0,17,031,062400
"Census Tract 625, Cook County, Illinois",134.0,17,031,062500
"Census Tract 626, Cook County, Illinois",151.0,17,031,062600
"Census Tract 627, Cook County, Illinois",189.0,17,031,062700
"Census Tract 628, Cook County, Illinois",254.0,17,031,062800
"Census Tract 629, Cook County, Illinois",206.0,17,031,062900
"Census Tract 630, Cook County, Illinois",192.0,17,031,063000
"Census Tract 631, Cook County, Illinois",165.0,17,031,063100
"Census Tract 632, Cook County, Illinois",368.0,17,031,063200
"Census Tract 633, Cook County, Illinois",466.0,17,031,063300
"Census Tract 634, Cook County, Illinois",145.0,17,031,063400
"Census Tract 701, Cook County, Illinois",465.0,17,031,070100
"Census Tract 702, Cook County, Illinois",204.0,17,031,070200
"Census Tract 703, Cook County, Illinois",259.0,17,031,070300
"Census Tract 704, Cook County, Illinois",257.0,17,031,070400
"Census Tract 705, Cook County, Illinois",259.0,17,031,070500
"Census Tract 706, Cook County, Illinois",202.0,17,031,070600
"Census Tract 707, Cook County, Illinois",166.0,17,031,070700
"Census Tract 708, Cook County, Illinois",98.0,17,031,070800
"Census Tract 709, Cook County, Illinois",163.0,17,031,070900
"Census Tract 710, Cook County, Illinois",300.0,17,031,071000
"Census Tract 711, Cook County, Illinois",213.0,17,031,071100
"Census Tract 712, Cook County, Illinois",153.0,17,031,071200
"Census Tract 713, Cook County, Illinois",218.0,17,031,071300
"Census Tract 714, Cook County, Illinois",310.0,17,031,071400
"Census Tract 715, Cook County, Illinois",301.0,17,031,071500
"Census Tract 716, Cook County, Illinois",165.0,17,031,071600
"Census Tract 717, Cook County, Illinois",145.0,17,031,071700
"Census Tract 718, Cook County, Illinois",218.0,17,031,071800
"Census Tract 719, Cook County, Illinois",226.0,17,031,071900
"Census Tract 720, Cook County, Illinois",87.0,17,031,072000
"Census Tract 801, Cook County, Illinois",359.0,17,031,080100
"Census Tract 802, Cook County, Illinois",383.0,17,031,080200
"Census Tract 803, Cook County, Illinois",281.0,17,031,080300
"Census Tract 804, Cook County, Illinois",218.0,17,031,080400
"Census Tract 805, Cook County, Illinois",99.0,17,031,080500
"Census Tract 806, Cook County, Illinois",-666666666.0,17,031,080600
"Census Tract 807, Cook County, Illinois",74.0,17,031,080700
"Census Tract 808, Cook County, Illinois",28.0,17,031,080800
"Census Tract 809, Cook County, Illinois",51.0,17,031,080900
"Census Tract 810, Cook County, Illinois",431.0,17,031,081000
"Census Tract 811, Cook County, Illinois",181.0,17,031,081100
"Census Tract 812, Cook County, Illinois",404.0,17,031,081200
"Census Tract 813, Cook County, Illinois",325.0,17,031,081300
"Census Tract 814, Cook County, Illinois",617.0,17,031,081400
"Census Tract 815, Cook County, Illinois",211.0,17,031,081500
"Census Tract 816, Cook County, Illinois",181.0,17,031,081600
"Census Tract 817, Cook County, Illinois",155.0,17,031,081700
"Census Tract 818, Cook County, Illinois",323.0,17,031,081800
"Census Tract 819, Cook County, Illinois",85.0,17,031,081900
"Census Tract 901, Cook County, Illinois",284.0,17,031,090100
"Census Tract 902, Cook County, Illinois",378.0,17,031,090200
"Census Tract 903, Cook County, Illinois",130.0,17,031,090300
"Census Tract 1001, Cook County, Illinois",324.0,17,031,100100
"Census Tract 1002, Cook County, Illinois",413.0,17,031,100200
"Census Tract 1003, Cook County, Illinois",406.0,17,031,100300
"Census Tract 1004, Cook County, Illinois",234.0,17,031,100400
"Census Tract 1005, Cook County, Illinois",355.0,17,031,100500
"Census Tract 1006, Cook County, Illinois",371.0,17,031,100600
"Census Tract 1007, Cook County, Illinois",375.0,17,031,100700
"Census Tract 1101, Cook County, Illinois",267.0,17,031,110100
"Census Tract 1102, Cook County, Illinois",211.0,17,031,110200
"Census Tract 1103, Cook County, Illinois",293.0,17,031,110300
"Census Tract 1104, Cook County, Illinois",314.0,17,031,110400
"Census Tract 1105, Cook County, Illinois",451.0,17,031,110500
"Census Tract 1201, Cook County, Illinois",360.0,17,031,120100
"Census Tract 1202, Cook County, Illinois",373.0,17,031,120200
"Census Tract 1203, Cook County, Illinois",388.0,17,031,120300
"Census Tract 1204, Cook County, Illinois",282.0,17,031,120400
"Census Tract 1301, Cook County, Illinois",371.0,17,031,130100
"Census Tract 1302, Cook County, Illinois",113.0,17,031,130200
"Census Tract 1303, Cook County, Illinois",372.0,17,031,130300
"Census Tract 1304, Cook County, Illinois",19.0,17,031,130400
"Census Tract 1305, Cook County, Illinois",352.0,17,031,130500
"Census Tract 1401, Cook County, Illinois",213.0,17,031,140100
"Census Tract 1402, Cook County, Illinois",301.0,17,031,140200
"Census Tract 1403, Cook County, Illinois",309.0,17,031,140300
"Census Tract 1404, Cook County, Illinois",365.0,17,031,140400
"Census Tract 1405, Cook County, Illinois",216.0,17,031,140500
"Census Tract 1406, Cook County, Illinois",403.0,17,031,140600
"Census Tract 1407, Cook County, Illinois",407.0,17,031,140700
"Census Tract 1408, Cook County, Illinois",310.0,17,031,140800
"Census Tract 1501, Cook County, Illinois",30.0,17,031,150100
"Census Tract 1502, Cook County, Illinois",386.0,17,031,150200
"Census Tract 1503, Cook County, Illinois",376.0,17,031,150300
"Census Tract 1504, Cook County, Illinois",412.0,17,031,150400
"Census Tract 1505, Cook County, Illinois",441.0,17,031,150500
"Census Tract 1506, Cook County, Illinois",280.0,17,031,150600
"Census Tract 1507, Cook County, Illinois",279.0,17,031,150700
"Census Tract 1508, Cook County, Illinois",314.0,17,031,150800
"Census Tract 1509, Cook County, Illinois",98.0,17,031,150900
"Census Tract 1510, Cook County, Illinois",365.0,17,031,151000
"Census Tract 1511, Cook County, Illinois",313.0,17,031,151100
"Census Tract 1512, Cook County, Illinois",273.0,17,031,151200
"Census Tract 1601, Cook County, Illinois",176.0,17,031,160100
"Census Tract 1602, Cook County, Illinois",268.0,17,031,160200
"Census Tract 1603, Cook County, Illinois",233.0,17,031,160300
"Census Tract 1604, Cook County, Illinois",270.0,17,031,160400
"Census Tract 1605, Cook County, Illinois",402.0,17,031,160500
"Census Tract 1606, Cook County, Illinois",330.0,17,031,160600
"Census Tract 1607, Cook County, Illinois",335.0,17,031,160700
"Census Tract 8036.03, Cook County, Illinois",409.0,17,031,803603
"Census Tract 8036.04, Cook County, Illinois",324.0,17,031,803604
"Census Tract 8036.05, Cook County, Illinois",425.0,17,031,803605
"Census Tract 8036.06, Cook County, Illinois",337.0,17,031,803606
"Census Tract 8036.07, Cook County, Illinois",492.0,17,031,803607
"Census Tract 8036.08, Cook County, Illinois",400.0,17,031,803608
"Census Tract 8036.09, Cook County, Illinois",461.0,17,031,803609
"Census Tract 8036.10, Cook County, Illinois",455.0,17,031,803610
"Census Tract 8037, Cook County, Illinois",569.0,17,031,803700
"Census Tract 8038, Cook County, Illinois",418.0,17,031,803800
"Census Tract 8039.01, Cook County, Illinois",296.0,17,031,803901
"Census Tract 8039.02, Cook County, Illinois",320.0,17,031,803902
"Census Tract 8040, Cook County, Illinois",398.0,17,031,804000
"Census Tract 8041.02, Cook County, Illinois",503.0,17,031,804102
"Census Tract 8041.04, Cook County, Illinois",439.0,17,031,804104
"Census Tract 8041.05, Cook County, Illinois",323.0,17,031,804105
"Census Tract 8041.06, Cook County, Illinois",476.0,17,031,804106
"Census Tract 8041.07, Cook County, Illinois",339.0,17,031,804107
"Census Tract 8042.01, Cook County, Illinois",475.0,17,031,804201
"Census Tract 8042.02, Cook County, Illinois",466.0,17,031,804202
"Census Tract 8043.04, Cook County, Illinois",1034.0,17,031,804304
"Census Tract 8043.05, Cook County, Illinois",366.0,17,031,804305
"Census Tract 8043.06, Cook County, Illinois",377.0,17,031,804306
"Census Tract 8043.07, Cook County, Illinois",488.0,17,031,804307
"Census Tract 8044.01, Cook County, Illinois",486.0,17,031,804401
"Census Tract 8044.02, Cook County, Illinois",621.0,17,031,804402
"Census Tract 8045.01, Cook County, Illinois",1025.0,17,031,804501
"Census Tract 8045.03, Cook County, Illinois",425.0,17,031,804503
"Census Tract 8045.04, Cook County, Illinois",354.0,17,031,804504
"Census Tract 8045.05, Cook County, Illinois",283.0,17,031,804505
"Census Tract 8046.03, Cook County, Illinois",274.0,17,031,804603
"Census Tract 8046.04, Cook County, Illinois",543.0,17,031,804604
"Census Tract 8046.05, Cook County, Illinois",421.0,17,031,804605
"Census Tract 8046.06, Cook County, Illinois",450.0,17,031,804606
"Census Tract 8046.07, Cook County, Illinois",418.0,17,031,804607
"Census Tract 8047.01, Cook County, Illinois",343.0,17,031,804701
"Census Tract 8047.05, Cook County, Illinois",268.0,17,031,804705
"Census Tract 8047.06, Cook County, Illinois",210.0,17,031,804706
"Census Tract 8047.07, Cook County, Illinois",432.0,17,031,804707
"Census Tract 8047.08, Cook County, Illinois",445.0,17,031,804708
"Census Tract 8047.09, Cook County, Illinois",426.0,17,031,804709
"Census Tract 8047.10, Cook County, Illinois",413.0,17,031,804710
"Census Tract 8047.11, Cook County, Illinois",371.0,17,031,804711
"Census Tract 8047.12, Cook County, Illinois",467.0,17,031,804712
"Census Tract 8048.03, Cook County, Illinois",330.0,17,031,804803
"Census Tract 8048.04, Cook County, Illinois",389.0,17,031,804804
"Census Tract 8048.05, Cook County, Illinois",447.0,17,031,804805
"Census Tract 8048.06, Cook County, Illinois",314.0,17,031,804806
"Census Tract 8048.07, Cook County, Illinois",396.0,17,031,804807
"Census Tract 8048.08, Cook County, Illinois",224.0,17,031,804808
