NAME,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,state,county,tract
"Census Tract 318, Cook County, Illinois",1763.0,103.0,23.0,87.0,0.0,40.0,0.0,17,031,031800
"Census Tract 319, Cook County, Illinois",1827.0,249.0,0.0,135.0,0.0,270.0,139.0,17,031,031900
"Census Tract 320, Cook County, Illinois",601.0,48.0,0.0,47.0,0.0,28.0,9.0,17,031,032000
"Census Tract 321, Cook County, Illinois",5166.0,930.0,0.0,354.0,0.0,511.0,155.0,17,031,032100
"Census Tract 401, Cook County, Illinois",2946.0,275.0,80.0,626.0,0.0,570.0,72.0,17,031,040100
"Census Tract 402, Cook County, Illinois",7655.0,790.0,54.0,3012.0,0.0,1425.0,140.0,17,031,040200
"Census Tract 403, Cook County, Illinois",1732.0,249.0,0.0,764.0,0.0,234.0,69.0,17,031,040300
"Census Tract 404, Cook County, Illinois",6083.0,332.0,0.0,316.0,201.0,1213.0,93.0,17,031,040400
"Census Tract 405, Cook County, Illinois",773.0,38.0,0.0,34.0,0.0,205.0,0.0,17,031,040500
"Census Tract 406, Cook County, Illinois",1827.0,32.0,16.0,76.0,0.0,676.0,67.0,17,031,040600
"Census Tract 407, Cook County, Illinois",2651.0,113.0,0.0,272.0,0.0,280.0,63.0,17,031,040700
"Census Tract 408, Cook County, Illinois",1273.0,72.0,0.0,60.0,0.0,161.0,98.0,17,031,040800
"Census Tract 409, Cook County, Illinois",1568.0,11.0,0.0,85.0,0.0,185.0,79.0,17,031,040900
"Census Tract 410, Cook County, Illinois",1100.0,69.0,0.0,90.0,0.0,55.0,11.0,17,031,041000
"Census Tract 501, Cook County, Illinois",2119.0,40.0,0.0,173.0,0.0,38.0,26.0,17,031,050100
"Census Tract 502, Cook County, Illinois",3639.0,40.0,0.0,281.0,0.0,965.0,43.0,17,031,050200
"Census Tract 503, Cook County, Illinois",2208.0,0.0,64.0,128.0,0.0,91.0,80.0,17,031,050300
"Census Tract 504, Cook County, Illinois",748.0,10.0,0.0,70.0,0.0,89.0,61.0,17,031,050400
"Census Tract 505, Cook County, Illinois",5021.0,0.0,0.0,91.0,0.0,106.0,255.0,17,031,050500
"Census Tract 506, Cook County, Illinois",1987.0,9.0,0.0,45.0,0.0,0.0,49.0,17,031,050600
"Census Tract 507, Cook County, Illinois",1797.0,95.0,0.0,0.0,0.0,101.0,40.0,17,031,050700
"Census Tract 508, Cook County, Illinois",1172.0,0.0,6.0,47.0,0.0,93.0,44.0,17,031,050800
"Census Tract 509, Cook County, Illinois",1233.0,13.0,16.0,73.0,0.0,51.0,35.0,17,031,050900
"Census Tract 510, Cook County, Illinois",881.0,0.0,0.0,83.0,0.0,373.0,13.0,17,031,051000
"Census Tract 511, Cook County, Illinois",1443.0,70.0,0.0,32.0,0.0,41.0,8.0,17,031,051100
"Census Tract 512, Cook County, Illinois",1930.0,31.0,0.0,88.0,0.0,28.0,0.0,17,031,051200
"Census Tract 513, Cook County, Illinois",2683.0,0.0,0.0,84.0,0.0,35.0,13.0,17,031,051300
"Census Tract 514, Cook County, Illinois",1449.0,418.0,0.0,153.0,0.0,148.0,99.0,17,031,051400
"Census Tract 515, Cook County, Illinois",972.0,90.0,0.0,25.0,0.0,141.0,0.0,17,031,051500
"Census Tract 601, Cook County, Illinois",2694.0,96.0,0.0,80.0,0.0,98.0,94.0,17,031,060100
"Census Tract 602, Cook County, Illinois",1460.0,43.0,0.0,84.0,0.0,482.0,0.0,17,031,060200
"Census Tract 603, Cook County, Illinois",3103.0,0.0,0.0,154.0,0.0,0.0,0.0,17,031,060300
"Census Tract 604, Cook County, Illinois",3582.0,12.0,0.0,87.0,0.0,91.0,31.0,17,031,060400
"Census Tract 605, Cook County, Illinois",1149.0,7.0,7.0,89.0,0.0,0.0,0.0,17,031,060500
"Census Tract 606, Cook County, Illinois",954.0,35.0,0.0,117.0,0.0,0.0,94.0,17,031,060600
"Census Tract 607, Cook County, Illinois",1457.0,441.0,0.0,152.0,0.0,275.0,0.0,17,031,060700
"Census Tract 608, Cook County, Illinois",3954.0,247.0,0.0,520.0,0.0,310.0,75.0,17,031,060800
"Census Tract 609, Cook County, Illinois",4865.0,679.0,26.0,621.0,0.0,324.0,69.0,17,031,060900
"Census Tract 610, Cook County, Illinois",1486.0,24.0,5.0,64.0,0.0,37.0,51.0,17,031,061000
"Census Tract 611, Cook County, Illinois",1327.0,0.0,0.0,29.0,0.0,0.0,0.0,17,031,061100
"Census Tract 612, Cook County, Illinois",1981.0,12.0,0.0,31.0,0.0,0.0,0.0,17,031,061200
"Census Tract 613, Cook County, Illinois",1454.0,0.0,0.0,39.0,0.0,0.0,0.0,17,031,061300
"Census Tract 614, Cook County, Illinois",1567.0,0.0,0.0,58.0,0.0,0.0,0.0,17,031,061400
"Census Tract 615, Cook County, Illinois",1958.0,34.0,0.0,17.0,0.0,23.0,0.0,17,031,061500
"Census Tract 616, Cook County, Illinois",550.0,0.0,0.0,9.0,0.0,149.0,9.0,17,031,061600
"Census Tract 617, Cook County, Illinois",1083.0,0.0,0.0,156.0,0.0,129.0,12.0,17,031,061700
"Census Tract 618, Cook County, Illinois",739.0,16.0,0.0,61.0,0.0,30.0,9.0,17,031,061800
"Census Tract 619, Cook County, Illinois",6314.0,263.0,16.0,685.0,38.0,286.0,130.0,17,031,061900
"Census Tract 620, Cook County, Illinois",2224.0,94.0,0.0,143.0,0.0,105.0,0.0,17,031,062000
"Census Tract 621, Cook County, Illinois",2731.0,14.0,0.0,392.0,0.0,122.0,73.0,17,031,062100
"Census Tract 622, Cook County, Illinois",2617.0,71.0,0.0,139.0,0.0,50.0,110.0,17,031,062200
"Census Tract 623, Cook County, Illinois",1686.0,20.0,0.0,43.0,0.0,0.0,0.0,17,031,062300
"Census Tract 624, Cook County, Illinois",1596.0,12.0,0.0,67.0,14.0,69.0,11.0,17,031,062400
"Census Tract 625, Cook County, Illinois",1445.0,73.0,15.0,165.0,0.0,30.0,0.0,17,031,062500
"Census Tract 626, Cook County, Illinois",1996.0,8.0,0.0,98.0,0.0,6.0,23.0,17,031,062600
"Census Tract 627, Cook County, Illinois",2486.0,0.0,11.0,66.0,0.0,122.0,20.0,17,031,062700
"Census Tract 628, Cook County, Illinois",3093.0,144.0,0.0,144.0,0.0,86.0,47.0,17,031,062800
"Census Tract 629, Cook County, Illinois",4001.0,0.0,0.0,56.0,0.0,0.0,57.0,17,031,062900
"Census Tract 630, Cook County, Illinois",3552.0,228.0,0.0,116.0,0.0,16.0,51.0,17,031,063000
"Census Tract 631, Cook County, Illinois",1956.0,152.0,0.0,155.0,0.0,67.0,0.0,17,031,063100
"Census Tract 632, Cook County, Illinois",5335.0,327.0,0.0,433.0,0.0,305.0,187.0,17,031,063200
"Census Tract 633, Cook County, Illinois",7240.0,333.0,0.0,806.0,0.0,69.0,33.0,17,031,063300
"Census Tract 634, Cook County, Illinois",1816.0,111.0,0.0,90.0,0.0,22.0,10.0,17,031,063400
"Census Tract 701, Cook County, Illinois",7266.0,187.0,45.0,664.0,0.0,97.0,46.0,17,031,070100
"Census Tract 702, Cook County, Illinois",3149.0,111.0,0.0,430.0,0.0,14.0,285.0,17,031,070200
"Census Tract 703, Cook County, Illinois",2951.0,76.0,0.0,321.0,22.0,45.0,43.0,17,031,070300
"Census Tract 704, Cook County, Illinois",2885.0,291.0,0.0,133.0,0.0,25.0,101.0,17,031,070400
"Census Tract 705, Cook County, Illinois",3015.0,127.0,13.0,163.0,0.0,64.0,0.0,17,031,070500
"Census Tract 706, Cook County, Illinois",2824.0,7.0,20.0,97.0,0.0,105.0,0.0,17,031,070600
"Census Tract 707, Cook County, Illinois",2009.0,404.0,0.0,122.0,0.0,111.0,31.0,17,031,070700
"Census Tract 708, Cook County, Illinois",805.0,286.0,0.0,91.0,0.0,266.0,0.0,17,031,070800
"Census Tract 709, Cook County, Illinois",2108.0,0.0,0.0,82.0,0.0,73.0,15.0,17,031,070900
"Census Tract 710, Cook County, Illinois",5179.0,123.0,23.0,459.0,0.0,353.0,181.0,17,031,071000
"Census Tract 711, Cook County, Illinois",2801.0,56.0,0.0,96.0,0.0,71.0,0.0,17,031,071100
"Census Tract 712, Cook County, Illinois",1788.0,166.0,0.0,176.0,0.0,0.0,0.0,17,031,071200
"Census Tract 713, Cook County, Illinois",3638.0,91.0,0.0,210.0,0.0,7.0,18.0,17,031,071300
"Census Tract 714, Cook County, Illinois",4505.0,178.0,54.0,220.0,0.0,143.0,28.0,17,031,071400
"Census Tract 715, Cook County, Illinois",4704.0,543.0,0.0,110.0,0.0,41.0,10.0,17,031,071500
"Census Tract 716, Cook County, Illinois",1878.0,74.0,22.0,92.0,0.0,63.0,31.0,17,031,071600
"Census Tract 717, Cook County, Illinois",1400.0,188.0,39.0,160.0,0.0,37.0,29.0,17,031,071700
"Census Tract 718, Cook County, Illinois",2460.0,478.0,10.0,130.0,0.0,0.0,56.0,17,031,071800
"Census Tract 719, Cook County, Illinois",3172.0,99.0,39.0,76.0,0.0,8.0,19.0,17,031,071900
"Census Tract 720, Cook County, Illinois",953.0,0.0,0.0,0.0,0.0,0.0,8.0,17,031,072000
"Census Tract 801, Cook County, Illinois",5705.0,116.0,0.0,301.0,0.0,44.0,15.0,17,031,080100
"Census Tract 802, Cook County, Illinois",5856.0,192.0,0.0,486.0,0.0,39.0,14.0,17,031,080200
"Census Tract 803, Cook County, Illinois",4054.0,279.0,0.0,240.0,0.0,15.0,51.0,17,031,080300
"Census Tract 804, Cook County, Illinois",1401.0,3144.0,21.0,175.0,0.0,240.0,0.0,17,031,080400
"Census Tract 805, Cook County, Illinois",168.0,1230.0,0.0,39.0,10.0,124.0,0.0,17,031,080500
"Census Tract 806, Cook County, Illinois",11.0,0.0,11.0,0.0,0.0,0.0,0.0,17,031,080600
"Census Tract 807, Cook County, Illinois",582.0,542.0,33.0,103.0,0.0,0.0,43.0,17,031,080700
"Census Tract 808, Cook County, Illinois",268.0,269.0,0.0,0.0,0.0,0.0,0.0,17,031,080800
"Census Tract 809, Cook County, Illinois",450.0,222.0,0.0,53.0,0.0,23.0,0.0,17,031,080900
"Census Tract 810, Cook County, Illinois",5720.0,922.0,0.0,857.0,0.0,119.0,124.0,17,031,081000
"Census Tract 811, Cook County, Illinois",2539.0,522.0,17.0,339.0,0.0,0.0,36.0,17,031,081100
"Census Tract 812, Cook County, Illinois",6089.0,55.0,0.0,300.0,0.0,113.0,80.0,17,031,081200
"Census Tract 813, Cook County, Illinois",4746.0,144.0,0.0,486.0,0.0,14.0,0.0,17,031,081300
"Census Tract 814, Cook County, Illinois",7767.0,653.0,0.0,1461.0,0.0,206.0,150.0,17,031,081400
"Census Tract 815, Cook County, Illinois",3371.0,147.0,0.0,355.0,0.0,128.0,16.0,17,031,081500
"Census Tract 816, Cook County, Illinois",2815.0,154.0,57.0,312.0,0.0,315.0,126.0,17,031,081600
"Census Tract 817, Cook County, Illinois",1865.0,326.0,0.0,304.0,0.0,24.0,94.0,17,031,081700
"Census Tract 818, Cook County, Illinois",4665.0,153.0,0.0,510.0,0.0,172.0,31.0,17,031,081800
"Census Tract 819, Cook County, Illinois",411.0,975.0,0.0,47.0,0.0,11.0,0.0,17,031,081900
"Census Tract 901, Cook County, Illinois",3503.0,0.0,0.0,45.0,0.0,33.0,42.0,17,031,090100
"Census Tract 902, Cook County, Illinois",6076.0,0.0,0.0,155.0,0.0,87.0,134.0,17,031,090200
"Census Tract 903, Cook County, Illinois",1607.0,0.0,0.0,0.0,0.0,15.0,18.0,17,031,090300
"Census Tract 1001, Cook County, Illinois",5378.0,61.0,0.0,259.0,0.0,399.0,194.0,17,031,100100
"Census Tract 1002, Cook County, Illinois",6525.0,108.0,23.0,237.0,0.0,841.0,174.0,17,031,100200
"Census Tract 1003, Cook County, Illinois",6509.0,12.0,0.0,171.0,0.0,239.0,59.0,17,031,100300
"Census Tract 1004, Cook County, Illinois",2988.0,0.0,0.0,168.0,0.0,119.0,0.0,17,031,100400
"Census Tract 1005, Cook County, Illinois",5874.0,0.0,69.0,312.0,0.0,418.0,137.0,17,031,100500
"Census Tract 1006, Cook County, Illinois",3978.0,0.0,0.0,682.0,0.0,202.0,74.0,17,031,100600
"Census Tract 1007, Cook County, Illinois",4204.0,0.0,0.0,242.0,0.0,427.0,14.0,17,031,100700
"Census Tract 1101, Cook County, Illinois",4426.0,0.0,0.0,304.0,0.0,642.0,249.0,17,031,110100
"Census Tract 1102, Cook County, Illinois",2650.0,0.0,0.0,149.0,0.0,173.0,21.0,17,031,110200
"Census Tract 1103, Cook County, Illinois",4726.0,0.0,49.0,281.0,0.0,265.0,110.0,17,031,110300
"Census Tract 1104, Cook County, Illinois",3702.0,12.0,30.0,198.0,0.0,888.0,205.0,17,031,110400
"Census Tract 1105, Cook County, Illinois",7259.0,75.0,0.0,1085.0,0.0,1143.0,170.0,17,031,110500
"Census Tract 1201, Cook County, Illinois",4229.0,115.0,25.0,120.0,33.0,299.0,0.0,17,031,120100
"Census Tract 1202, Cook County, Illinois",4100.0,36.0,10.0,439.0,0.0,77.0,100.0,17,031,120200
"Census Tract 1203, Cook County, Illinois",5329.0,148.0,0.0,938.0,0.0,59.0,129.0,17,031,120300
"Census Tract 1204, Cook County, Illinois",2523.0,37.0,0.0,571.0,0.0,555.0,161.0,17,031,120400
"Census Tract 1301, Cook County, Illinois",3501.0,168.0,8.0,1128.0,0.0,112.0,132.0,17,031,130100
"Census Tract 1302, Cook County, Illinois",1284.0,48.0,0.0,131.0,0.0,111.0,99.0,17,031,130200
"Census Tract 1303, Cook County, Illinois",2597.0,116.0,9.0,1684.0,0.0,715.0,157.0,17,031,130300
"Census Tract 1304, Cook County, Illinois",147.0,22.0,0.0,59.0,0.0,76.0,13.0,17,031,130400
"Census Tract 1305, Cook County, Illinois",3002.0,101.0,58.0,2305.0,0.0,1064.0,402.0,17,031,130500
"Census Tract 1401, Cook County, Illinois",1180.0,241.0,0.0,404.0,21.0,1319.0,308.0,17,031,140100
"Census Tract 1402, Cook County, Illinois",1578.0,369.0,76.0,822.0,0.0,3014.0,192.0,17,031,140200
"Census Tract 1403, Cook County, Illinois",2118.0,433.0,0.0,1354.0,0.0,3368.0,16.0,17,031,140300
"Census Tract 1404, Cook County, Illinois",4322.0,59.0,0.0,1211.0,0.0,1116.0,384.0,17,031,140400
"Census Tract 1405, Cook County, Illinois",1874.0,159.0,39.0,206.0,0.0,1379.0,194.0,17,031,140500
"Census Tract 1406, Cook County, Illinois",2376.0,531.0,0.0,1178.0,32.0,4334.0,17.0,17,031,140600
"Census Tract 1407, Cook County, Illinois",3116.0,375.0,0.0,805.0,0.0,4277.0,496.0,17,031,140700
"Census Tract 1408, Cook County, Illinois",3695.0,142.0,65.0,774.0,15.0,2584.0,89.0,17,031,140800
"Census Tract 1501, Cook County, Illinois",183.0,0.0,0.0,81.0,0.0,308.0,10.0,17,031,150100
"Census Tract 1502, Cook County, Illinois",5217.0,576.0,0.0,589.0,0.0,1460.0,276.0,17,031,150200
"Census Tract 1503, Cook County, Illinois",5206.0,0.0,120.0,257.0,0.0,553.0,236.0,17,031,150300
"Census Tract 1504, Cook County, Illinois",6799.0,102.0,0.0,677.0,0.0,1122.0,408.0,17,031,150400
"Census Tract 1505, Cook County, Illinois",6731.0,0.0,12.0,820.0,0.0,1835.0,328.0,17,031,150500
"Census Tract 1506, Cook County, Illinois",2644.0,26.0,0.0,129.0,0.0,800.0,130.0,17,031,150600
"Census Tract 1507, Cook County, Illinois",3032.0,153.0,0.0,118.0,0.0,1218.0,180.0,17,031,150700
"Census Tract 1508, Cook County, Illinois",3072.0,0.0,0.0,231.0,0.0,2305.0,178.0,17,031,150800
"Census Tract 1509, Cook County, Illinois",1307.0,40.0,26.0,357.0,0.0,226.0,90.0,17,031,150900
"Census Tract 1510, Cook County, Illinois",3743.0,182.0,115.0,129.0,0.0,3669.0,144.0,17,031,151000
"Census Tract 1511, Cook County, Illinois",2819.0,32.0,20.0,81.0,0.0,1580.0,122.0,17,031,151100
"Census Tract 1512, Cook County, Illinois",2847.0,0.0,0.0,138.0,0.0,576.0,0.0,17,031,151200
"Census Tract 1601, Cook County, Illinois",1696.0,11.0,30.0,147.0,0.0,736.0,21.0,17,031,160100
"Census Tract 1602, Cook County, Illinois",2804.0,67.0,0.0,231.0,0.0,661.0,65.0,17,031,160200
"Census Tract 1603, Cook County, Illinois",2488.0,336.0,0.0,440.0,0.0,1147.0,60.0,17,031,160300
"Census Tract 1604, Cook County, Illinois",2373.0,577.0,0.0,200.0,0.0,2231.0,167.0,17,031,160400
"Census Tract 1605, Cook County, Illinois",3400.0,455.0,12.0,813.0,0.0,4097.0,463.0,17,031,160500
"Census Tract 1606, Cook County, Illinois",3073.0,189.0,0.0,850.0,0.0,2498.0,154.0,17,031,160600
"Census Tract 1607, Cook County, Illinois",3510.0,241.0,0.0,534.0,0.0,1936.0,217.0,17,031,160700
"Census Tract 8036.03, Cook County, Illinois",6086.0,113.0,0.0,856.0,0.0,0.0,31.0,17,031,803603
"Census Tract 8036.04, Cook County, Illinois",3725.0,103.0,16.0,120.0,0.0,60.0,53.0,17,031,803604
"Census Tract 8036.05, Cook County, Illinois",5454.0,457.0,0.0,703.0,0.0,124.0,30.0,17,031,803605
"Census Tract 8036.06, Cook County, Illinois",5465.0,343.0,7.0,785.0,0.0,952.0,45.0,17,031,803606
"Census Tract 8036.07, Cook County, Illinois",4850.0,39.0,0.0,270.0,0.0,8.0,33.0,17,031,803607
"Census Tract 8036.08, Cook County, Illinois",5602.0,392.0,0.0,855.0,0.0,198.0,134.0,17,031,803608
"Census Tract 8036.09, Cook County, Illinois",7208.0,206.0,23.0,1145.0,0.0,748.0,406.0,17,031,803609
"Census Tract 8036.10, Cook County, Illinois",5623.0,249.0,0.0,1316.0,0.0,80.0,31.0,17,031,803610
"Census Tract 8037, Cook County, Illinois",6992.0,215.0,0.0,765.0,0.0,442.0,82.0,17,031,803700
"Census Tract 8038, Cook County, Illinois",4156.0,6.0,0.0,244.0,0.0,222.0,40.0,17,031,803800
"Census Tract 8039.01, Cook County, Illinois",2907.0,73.0,0.0,255.0,0.0,52.0,62.0,17,031,803901
"Census Tract 8039.02, Cook County, Illinois",3468.0,93.0,0.0,68.0,0.0,82.0,33.0,17,031,803902
"Census Tract 8040, Cook County, Illinois",3974.0,91.0,0.0,193.0,0.0,188.0,72.0,17,031,804000
"Census Tract 8041.02, Cook County, Illinois",6505.0,71.0,0.0,791.0,0.0,70.0,29.0,17,031,804102
"Census Tract 8041.04, Cook County, Illinois",4207.0,42.0,0.0,1312.0,0.0,52.0,140.0,17,031,804104
"Census Tract 8041.05, Cook County, Illinois",4313.0,17.0,0.0,366.0,0.0,0.0,70.0,17,031,804105
"Census Tract 8041.06, Cook County, Illinois",5237.0,48.0,0.0,1358.0,0.0,45.0,57.0,17,031,804106
"Census Tract 8041.07, Cook County, Illinois",4779.0,273.0,0.0,1146.0,0.0,59.0,109.0,17,031,804107
"Census Tract 8042.01, Cook County, Illinois",6022.0,40.0,0.0,898.0,0.0,68.0,68.0,17,031,804201
"Census Tract 8042.02, Cook County, Illinois",6714.0,0.0,0.0,1040.0,0.0,40.0,85.0,17,031,804202
"Census Tract 8043.04, Cook County, Illinois",9075.0,380.0,126.0,2957.0,0.0,914.0,222.0,17,031,804304
"Census Tract 8043.05, Cook County, Illinois",4768.0,34.0,32.0,352.0,0.0,1328.0,165.0,17,031,804305
"Census Tract 8043.06, Cook County, Illinois",3532.0,75.0,19.0,190.0,0.0,1053.0,50.0,17,031,804306
"Census Tract 8043.07, Cook County, Illinois",6004.0,257.0,54.0,1084.0,0.0,426.0,210.0,17,031,804307
"Census Tract 8044.01, Cook County, Illinois",4427.0,516.0,14.0,1000.0,0.0,2361.0,37.0,17,031,804401
"Census Tract 8044.02, Cook County, Illinois",6556.0,590.0,0.0,741.0,0.0,1965.0,298.0,17,031,804402
"Census Tract 8045.01, Cook County, Illinois",10136.0,659.0,34.0,2626.0,0.0,394.0,282.0,17,031,804501
"Census Tract 8045.03, Cook County, Illinois",3957.0,374.0,26.0,866.0,0.0,2635.0,213.0,17,031,804503
"Census Tract 8045.04, Cook County, Illinois",4288.0,319.0,0.0,710.0,18.0,2477.0,194.0,17,031,804504
"Census Tract 8045.05, Cook County, Illinois",2780.0,30.0,0.0,94.0,0.0,173.0,56.0,17,031,804505
"Census Tract 8046.03, Cook County, Illinois",2719.0,334.0,0.0,962.0,0.0,904.0,56.0,17,031,804603
"Census Tract 8046.04, Cook County, Illinois",6099.0,443.0,16.0,2168.0,0.0,557.0,235.0,17,031,804604
"Census Tract 8046.05, Cook County, Illinois",5548.0,44.0,0.0,521.0,0.0,176.0,178.0,17,031,804605
"Census Tract 8046.06, Cook County, Illinois",5699.0,0.0,0.0,915.0,0.0,250.0,45.0,17,031,804606
"Census Tract 8046.07, Cook County, Illinois",6218.0,0.0,50.0,971.0,0.0,26.0,52.0,17,031,804607
"Census Tract 8047.01, Cook County, Illinois",4187.0,675.0,0.0,1285.0,0.0,553.0,89.0,17,031,804701
"Census Tract 8047.05, Cook County, Illinois",2612.0,552.0,28.0,854.0,0.0,183.0,40.0,17,031,804705
"Census Tract 8047.06, Cook County, Illinois",2366.0,0.0,0.0,263.0,0.0,47.0,14.0,17,031,804706
"Census Tract 8047.07, Cook County, Illinois",5702.0,215.0,0.0,1753.0,0.0,581.0,0.0,17,031,804707
"Census Tract 8047.08, Cook County, Illinois",4655.0,379.0,16.0,2163.0,0.0,1042.0,144.0,17,031,804708
"Census Tract 8047.09, Cook County, Illinois",4965.0,279.0,14.0,1521.0,0.0,962.0,105.0,17,031,804709
"Census Tract 8047.10, Cook County, Illinois",3751.0,76.0,0.0,365.0,0.0,424.0,76.0,17,031,804710
"Census Tract 8047.11, Cook County, Illinois",3758.0,431.0,9.0,1932.0,0.0,834.0,10.0,17,031,804711
"Census Tract 8047.12, Cook County, Illinois",3788.0,360.0,0.0,869.0,0.0,385.0,23.0,17,031,804712
"Census Tract 8048.03, Cook County, Illinois",4196.0,155.0,0.0,827.0,0.0,218.0,101.0,17,031,804803
"Census Tract 8048.04, Cook County, Illinois",4678.0,246.0,0.0,829.0,0.0,469.0,353.0,17,031,804804
"Census Tract 8048.05, Cook County, Illinois",5219.0,198.0,22.0,944.0,0.0,293.0,70.0,17,031,804805
"Census Tract 8048.06, Cook County, Illinois",1854.0,240.0,5.0,420.0,0.0,796.0,33.0,17,031,804806
"Census Tract 8048.07, Cook County, Illinois",3846.0,153.0,0.0,516.0,0.0,150.0,165.0,17,031,804807
"Census Tract 8048.08, Cook County, Illinois",2048.0,87.0,25.0,108.0,0.0,111.0,0.0,17,031,804808
"Census Tract 8048.09, Cook County, Illinois",3756.0,0.0,0.0,252.0,0.0,20.0,101.0,17,031,804809
"Census Tract 8048.10, Cook County, Illinois",5111.0,99.0,21.0,959.0,0.0,328.0,287.0,17,031,804810
"Census Tract 8049.01, Cook County, Illinois",6116.0,34.0,0.0,316.0,0.0,64.0,63.0,17,031,804901
"Census Tract 8049.02, Cook County, Illinois",4372.0,0.0,0.0,724.0,0.0,230.0,119.0,17,031,804902
"Census Tract 8050.01, Cook County, Illinois",4365.0,44.0,0.0,130.0,0.0,77.0,42.0,17,031,805001
"Census Tract 8050.02, Cook County, Illinois",4216.0,176.0,0.0,536.0,0.0,1231.0,99.0,17,031,805002
"Census Tract 8051.05, Cook County, Illinois",4372.0,292.0,0.0,634.0,0.0,1895.0,111.0,17,031,805105
"Census Tract 8051.06, Cook County, Illinois",2387.0,13.0,0.0,212.0,0.0,28.0,56.0,17,031,805106
"Census Tract 8051.07, Cook County, Illinois",3475.0,226.0,0.0,1127.0,0.0,1010.0,30.0,17,031,805107
"Census Tract 8051.08, Cook County, Illinois",2808.0,280.0,11.0,1105.0,0.0,1661.0,244.0,17,031,805108
"Census Tract 8051.09, Cook County, Illinois",3784.0,148.0,0.0,358.0,0.0,17.0,31.0,17,031,805109
"Census Tract 8051.10, Cook County, Illinois",3927.0,10.0,0.0,177.0,0.0,282.0,98.0,17,031,805110
"Census Tract 8051.11, Cook County, Illinois",4460.0,250.0,0.0,1313.0,0.0,1377.0,208.0,17,031,805111
"Census Tract 8051.12, Cook County, Illinois",2236.0,0.0,0.0,705.0,0.0,418.0,57.0,17,031,805112
"Census Tract 8052.01, Cook County, Illinois",2623.0,97.0,0.0,806.0,0.0,39.0,10.0,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",2885.0,31.0,0.0,715.0,0.0,97.0,20.0,17,031,805202
"Census Tract 8053.01, Cook County, Illinois",2111.0,0.0,0.0,1061.0,0.0,101.0,77.0,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",2585.0,23.0,15.0,860.0,0.0,44.0,55.0,17,031,805302
"Census Tract 8054.01, Cook County, Illinois",3676.0,28.0,0.0,293.0,0.0,250.0,80.0,17,031,805401
"Census Tract 8054.02, Cook County, Illinois",4314.0,0.0,0.0,568.0,0.0,103.0,60.0,17,031,805402
"Census Tract 8055.01, Cook County, Illinois",3084.0,49.0,0.0,0.0,0.0,0.0,0.0,17,031,805501
"Census Tract 8055.02, Cook County, Illinois",3568.0,0.0,0.0,31.0,0.0,0.0,0.0,17,031,805502
"Census Tract 8056, Cook County, Illinois",4364.0,0.0,0.0,165.0,0.0,35.0,21.0,17,031,805600
"Census Tract 8057.01, Cook County, Illinois",5143.0,0.0,0.0,34.0,0.0,0.0,130.0,17,031,805701
"Census Tract 8057.02, Cook County, Illinois",1614.0,0.0,0.0,96.0,0.0,0.0,13.0,17,031,805702
"Census Tract 8058.01, Cook County, Illinois",2231.0,0.0,0.0,111.0,0.0,0.0,35.0,17,031,805801
"Census Tract 8058.02, Cook County, Illinois",4266.0,0.0,0.0,186.0,0.0,220.0,99.0,17,031,805802
"Census Tract 8059.01, Cook County, Illinois",3083.0,0.0,25.0,370.0,0.0,80.0,115.0,17,031,805901
"Census Tract 8059.02, Cook County, Illinois",5540.0,37.0,10.0,667.0,0.0,24.0,19.0,17,031,805902
"Census Tract 8060.01, Cook County, Illinois",2775.0,66.0,0.0,1660.0,0.0,20.0,49.0,17,031,806001
"Census Tract 8060.02, Cook County, Illinois",4071.0,204.0,0.0,2421.0,0.0,465.0,89.0,17,031,806002
"Census Tract 8060.03, Cook County, Illinois",3091.0,917.0,0.0,3482.0,0.0,447.0,0.0,17,031,806003
"Census Tract 8060.04, Cook County, Illinois",4960.0,305.0,0.0,1646.0,0.0,359.0,148.0,17,031,806004
"Census Tract 8061.01, Cook County, Illinois",6471.0,639.0,29.0,1253.0,0.0,937.0,11.0,17,031,806101
"Census Tract 8061.02, Cook County, Illinois",3089.0,29.0,0.0,611.0,0.0,96.0,0.0,17,031,806102
"Census Tract 8062, Cook County, Illinois",6482.0,146.0,0.0,618.0,0.0,658.0,97.0,17,031,806200
"Census Tract 8063, Cook County, Illinois",3989.0,0.0,0.0,87.0,0.0,366.0,0.0,17,031,806300
"Census Tract 8064, Cook County, Illinois",2126.0,0.0,0.0,103.0,0.0,0.0,51.0,17,031,806400
"Census Tract 8065.01, Cook County, Illinois",1326.0,67.0,11.0,643.0,0.0,625.0,0.0,17,031,806501
"Census Tract 8065.02, Cook County, Illinois",2636.0,111.0,0.0,365.0,0.0,1044.0,0.0,17,031,806502
"Census Tract 8066, Cook County, Illinois",2385.0,24.0,52.0,336.0,0.0,277.0,9.0,17,031,806600
"Census Tract 8067, Cook County, Illinois",3876.0,304.0,0.0,359.0,0.0,84.0,103.0,17,031,806700
"Census Tract 8068.01, Cook County, Illinois",2891.0,468.0,0.0,591.0,0.0,67.0,69.0,17,031,806801
