NAME,B03001_002E,B03001_003E,state,county,tract
"Census Tract 8145, Cook County, Illinois",866.0,4213.0,17,031,814500
"Census Tract 8044.06, Cook County, Illinois",3170.0,3024.0,17,031,804406
"Census Tract 8045.06, Cook County, Illinois",4510.0,478.0,17,031,804506
"Census Tract 8124, Cook County, Illinois",3456.0,94.0,17,031,812400
"Census Tract 8157.01, Cook County, Illinois",3453.0,419.0,17,031,815701
"Census Tract 8167, Cook County, Illinois",512.0,2320.0,17,031,816700
"Census Tract 8266, Cook County, Illinois",5913.0,113.0,17,031,826600
"Census Tract 8268, Cook County, Illinois",2496.0,2271.0,17,031,826800
"Census Tract 8269.02, Cook County, Illinois",1071.0,19.0,17,031,826902
"Census Tract 5102, Cook County, Illinois",2153.0,502.0,17,031,510200
"Census Tract 5705, Cook County, Illinois",728.0,1826.0,17,031,570500
"Census Tract 6006, Cook County, Illinois",1548.0,946.0,17,031,600600
"Census Tract 6112, Cook County, Illinois",673.0,1667.0,17,031,611200
"Census Tract 6408, Cook County, Illinois",460.0,1312.0,17,031,640800
"Census Tract 6709, Cook County, Illinois",1491.0,5.0,17,031,670900
"Census Tract 6913, Cook County, Illinois",2802.0,40.0,17,031,691300
"Census Tract 4307, Cook County, Illinois",2448.0,32.0,17,031,430700
"Census Tract 4904, Cook County, Illinois",972.0,0.0,17,031,490400
"Census Tract 8241.06, Cook County, Illinois",6665.0,484.0,17,031,824106
"Census Tract 8068.02, Cook County, Illinois",2719.0,246.0,17,031,806802
"Census Tract 8094, Cook County, Illinois",5012.0,182.0,17,031,809400
"Census Tract 6103, Cook County, Illinois",906.0,4811.0,17,031,610300
"Census Tract 6118, Cook County, Illinois",1329.0,1114.0,17,031,611800
"Census Tract 6812, Cook County, Illinois",2375.0,0.0,17,031,681200
"Census Tract 7110, Cook County, Illinois",3427.0,18.0,17,031,711000
"Census Tract 8006, Cook County, Illinois",2547.0,51.0,17,031,800600
"Census Tract 8043.05, Cook County, Illinois",4605.0,3357.0,17,031,804305
"Census Tract 8099, Cook County, Illinois",2922.0,87.0,17,031,809900
"Census Tract 8117.02, Cook County, Illinois",2485.0,2168.0,17,031,811702
"Census Tract 8160, Cook County, Illinois",3122.0,274.0,17,031,816000
"Census Tract 8194, Cook County, Illinois",3927.0,1305.0,17,031,819400
"Census Tract 2109, Cook County, Illinois",1350.0,1873.0,17,031,210900
"Census Tract 2602, Cook County, Illinois",1230.0,36.0,17,031,260200
"Census Tract 8155, Cook County, Illinois",2739.0,5384.0,17,031,815500
"Census Tract 8180, Cook County, Illinois",3915.0,536.0,17,031,818000
"Census Tract 8229, Cook County, Illinois",1523.0,451.0,17,031,822900
"Census Tract 8239.04, Cook County, Illinois",3909.0,228.0,17,031,823904
"Census Tract 8264.02, Cook County, Illinois",4860.0,348.0,17,031,826402
"Census Tract 8294.01, Cook County, Illinois",1439.0,105.0,17,031,829401
"Census Tract 7502, Cook County, Illinois",2866.0,9.0,17,031,750200
"Census Tract 7503, Cook County, Illinois",2412.0,245.0,17,031,750300
"Census Tract 7504, Cook County, Illinois",3110.0,77.0,17,031,750400
"Census Tract 7705, Cook County, Illinois",569.0,3504.0,17,031,770500
"Census Tract 8004, Cook County, Illinois",3661.0,55.0,17,031,800400
"Census Tract 8016.07, Cook County, Illinois",5139.0,210.0,17,031,801607
"Census Tract 102.01, Cook County, Illinois",5512.0,1571.0,17,031,010201
"Census Tract 1904.02, Cook County, Illinois",1453.0,3189.0,17,031,190402
"Census Tract 105.02, Cook County, Illinois",3112.0,578.0,17,031,010502
"Census Tract 102.02, Cook County, Illinois",1844.0,658.0,17,031,010202
"Census Tract 105.01, Cook County, Illinois",3640.0,191.0,17,031,010501
"Census Tract 105.03, Cook County, Illinois",1854.0,374.0,17,031,010503
"Census Tract 107.01, Cook County, Illinois",2292.0,1654.0,17,031,010701
"Census Tract 107.02, Cook County, Illinois",2620.0,2654.0,17,031,010702
"Census Tract 203.02, Cook County, Illinois",3767.0,884.0,17,031,020302
"Census Tract 206.02, Cook County, Illinois",3041.0,1061.0,17,031,020602
"Census Tract 207.01, Cook County, Illinois",1625.0,268.0,17,031,020701
"Census Tract 203.01, Cook County, Illinois",4887.0,352.0,17,031,020301
"Census Tract 206.01, Cook County, Illinois",5714.0,983.0,17,031,020601
"Census Tract 207.02, Cook County, Illinois",7134.0,1098.0,17,031,020702
"Census Tract 208.01, Cook County, Illinois",3143.0,1369.0,17,031,020801
"Census Tract 208.02, Cook County, Illinois",6534.0,1408.0,17,031,020802
"Census Tract 209.01, Cook County, Illinois",3730.0,1283.0,17,031,020901
"Census Tract 7004.01, Cook County, Illinois",4252.0,2009.0,17,031,700401
"Census Tract 7004.02, Cook County, Illinois",3145.0,695.0,17,031,700402
"Census Tract 7005.01, Cook County, Illinois",7647.0,224.0,17,031,700501
"Census Tract 7005.02, Cook County, Illinois",2911.0,90.0,17,031,700502
"Census Tract 7302.01, Cook County, Illinois",5699.0,125.0,17,031,730201
"Census Tract 7302.02, Cook County, Illinois",3379.0,100.0,17,031,730202
"Census Tract 7608.01, Cook County, Illinois",4205.0,194.0,17,031,760801
"Census Tract 4903, Cook County, Illinois",2241.0,49.0,17,031,490300
"Census Tract 4907, Cook County, Illinois",2888.0,0.0,17,031,490700
"Census Tract 5001, Cook County, Illinois",3290.0,24.0,17,031,500100
"Census Tract 5204, Cook County, Illinois",558.0,3177.0,17,031,520400
"Census Tract 8209.02, Cook County, Illinois",2913.0,1861.0,17,031,820902
"Census Tract 8210.01, Cook County, Illinois",4272.0,1015.0,17,031,821001
"Census Tract 8210.02, Cook County, Illinois",4364.0,1331.0,17,031,821002
"Census Tract 8222, Cook County, Illinois",3063.0,723.0,17,031,822200
"Census Tract 8225, Cook County, Illinois",3850.0,574.0,17,031,822500
"Census Tract 8228.01, Cook County, Illinois",2815.0,658.0,17,031,822801
"Census Tract 8232, Cook County, Illinois",4260.0,389.0,17,031,823200
"Census Tract 8236.03, Cook County, Illinois",1221.0,1163.0,17,031,823603
"Census Tract 8237.05, Cook County, Illinois",4136.0,713.0,17,031,823705
"Census Tract 8241.07, Cook County, Illinois",5971.0,646.0,17,031,824107
"Census Tract 8243, Cook County, Illinois",4617.0,268.0,17,031,824300
"Census Tract 8255.04, Cook County, Illinois",3743.0,37.0,17,031,825504
"Census Tract 8257, Cook County, Illinois",3312.0,913.0,17,031,825700
"Census Tract 8258.03, Cook County, Illinois",4258.0,768.0,17,031,825803
"Census Tract 8263.03, Cook County, Illinois",4241.0,19.0,17,031,826303
"Census Tract 8273, Cook County, Illinois",3103.0,192.0,17,031,827300
"Census Tract 8285.03, Cook County, Illinois",4417.0,364.0,17,031,828503
"Census Tract 6404, Cook County, Illinois",1853.0,1800.0,17,031,640400
"Census Tract 6604, Cook County, Illinois",580.0,5395.0,17,031,660400
"Census Tract 6608, Cook County, Illinois",3504.0,3013.0,17,031,660800
"Census Tract 6713, Cook County, Illinois",2190.0,0.0,17,031,671300
"Census Tract 8253.02, Cook County, Illinois",4693.0,932.0,17,031,825302
"Census Tract 8265, Cook County, Illinois",6358.0,111.0,17,031,826500
"Census Tract 8267, Cook County, Illinois",5186.0,18.0,17,031,826700
"Census Tract 8271, Cook County, Illinois",2538.0,54.0,17,031,827100
"Census Tract 8280, Cook County, Illinois",4171.0,1087.0,17,031,828000
"Census Tract 8282.02, Cook County, Illinois",4198.0,360.0,17,031,828202
"Census Tract 8293.02, Cook County, Illinois",2782.0,1185.0,17,031,829302
"Census Tract 3009, Cook County, Illinois",211.0,3752.0,17,031,300900
"Census Tract 3012, Cook County, Illinois",646.0,2872.0,17,031,301200
"Census Tract 311, Cook County, Illinois",3454.0,682.0,17,031,031100
"Census Tract 501, Cook County, Illinois",2034.0,372.0,17,031,050100
"Census Tract 507, Cook County, Illinois",1671.0,82.0,17,031,050700
"Census Tract 621, Cook County, Illinois",3147.0,225.0,17,031,062100
"Census Tract 6201, Cook County, Illinois",853.0,3912.0,17,031,620100
"Census Tract 6308, Cook County, Illinois",597.0,6859.0,17,031,630800
"Census Tract 6407, Cook County, Illinois",1269.0,1966.0,17,031,640700
"Census Tract 8040, Cook County, Illinois",3916.0,571.0,17,031,804000
"Census Tract 2420, Cook County, Illinois",3089.0,1697.0,17,031,242000
"Census Tract 2410, Cook County, Illinois",1017.0,1019.0,17,031,241000
"Census Tract 2411, Cook County, Illinois",2209.0,1806.0,17,031,241100
"Census Tract 2421, Cook County, Illinois",2679.0,632.0,17,031,242100
"Census Tract 2506, Cook County, Illinois",4124.0,326.0,17,031,250600
"Census Tract 2511, Cook County, Illinois",3811.0,535.0,17,031,251100
"Census Tract 2520, Cook County, Illinois",6149.0,219.0,17,031,252000
"Census Tract 2601, Cook County, Illinois",1040.0,7.0,17,031,260100
"Census Tract 2607, Cook County, Illinois",1967.0,180.0,17,031,260700
"Census Tract 2713, Cook County, Illinois",1166.0,3.0,17,031,271300
"Census Tract 817, Cook County, Illinois",2993.0,614.0,17,031,081700
"Census Tract 1001, Cook County, Illinois",4911.0,755.0,17,031,100100
"Census Tract 1005, Cook County, Illinois",4851.0,305.0,17,031,100500
"Census Tract 1301, Cook County, Illinois",4511.0,647.0,17,031,130100
"Census Tract 1402, Cook County, Illinois",2936.0,2959.0,17,031,140200
"Census Tract 1405, Cook County, Illinois",2065.0,2056.0,17,031,140500
"Census Tract 1603, Cook County, Illinois",2943.0,934.0,17,031,160300
"Census Tract 1608, Cook County, Illinois",2309.0,3079.0,17,031,160800
"Census Tract 2714, Cook County, Illinois",1150.0,1.0,17,031,271400
"Census Tract 2801, Cook County, Illinois",6117.0,407.0,17,031,280100
"Census Tract 8235, Cook County, Illinois",2468.0,2428.0,17,031,823500
"Census Tract 8215, Cook County, Illinois",1970.0,50.0,17,031,821500
"Census Tract 8218, Cook County, Illinois",4634.0,794.0,17,031,821800
"Census Tract 8234, Cook County, Illinois",2255.0,2809.0,17,031,823400
"Census Tract 3103, Cook County, Illinois",619.0,874.0,17,031,310300
"Census Tract 8239.01, Cook County, Illinois",3725.0,126.0,17,031,823901
"Census Tract 8246.01, Cook County, Illinois",4084.0,721.0,17,031,824601
"Census Tract 8247.02, Cook County, Illinois",4121.0,1529.0,17,031,824702
"Census Tract 2002, Cook County, Illinois",585.0,4383.0,17,031,200200
"Census Tract 2214, Cook County, Illinois",1349.0,1450.0,17,031,221400
"Census Tract 7608.02, Cook County, Illinois",2146.0,255.0,17,031,760802
"Census Tract 7608.03, Cook County, Illinois",6117.0,1226.0,17,031,760803
"Census Tract 7702.01, Cook County, Illinois",4965.0,675.0,17,031,770201
"Census Tract 7702.02, Cook County, Illinois",4442.0,494.0,17,031,770202
"Census Tract 8048.04, Cook County, Illinois",5692.0,1205.0,17,031,804804
"Census Tract 8051.05, Cook County, Illinois",4112.0,3156.0,17,031,805105
"Census Tract 8051.08, Cook County, Illinois",4196.0,2948.0,17,031,805108
"Census Tract 8057.01, Cook County, Illinois",4676.0,475.0,17,031,805701
"Census Tract 8057.02, Cook County, Illinois",1833.0,66.0,17,031,805702
"Census Tract 8068.01, Cook County, Illinois",3560.0,318.0,17,031,806801
"Census Tract 8073, Cook County, Illinois",6919.0,506.0,17,031,807300
"Census Tract 8080.02, Cook County, Illinois",4538.0,150.0,17,031,808002
"Census Tract 307.06, Cook County, Illinois",3175.0,285.0,17,031,030706
"Census Tract 402.01, Cook County, Illinois",5125.0,1070.0,17,031,040201
"Census Tract 402.02, Cook County, Illinois",5645.0,1046.0,17,031,040202
"Census Tract 404.01, Cook County, Illinois",2293.0,543.0,17,031,040401
"Census Tract 619.01, Cook County, Illinois",3332.0,453.0,17,031,061901
"Census Tract 619.02, Cook County, Illinois",3829.0,216.0,17,031,061902
"Census Tract 315.01, Cook County, Illinois",3233.0,197.0,17,031,031501
"Census Tract 315.02, Cook County, Illinois",3652.0,734.0,17,031,031502
"Census Tract 404.02, Cook County, Illinois",3931.0,770.0,17,031,040402
"Census Tract 701.01, Cook County, Illinois",3951.0,37.0,17,031,070101
"Census Tract 633.01, Cook County, Illinois",2453.0,173.0,17,031,063301
"Census Tract 633.03, Cook County, Illinois",1107.0,50.0,17,031,063303
"Census Tract 633.02, Cook County, Illinois",4006.0,180.0,17,031,063302
"Census Tract 701.02, Cook County, Illinois",2329.0,327.0,17,031,070102
"Census Tract 701.03, Cook County, Illinois",1556.0,123.0,17,031,070103
"Census Tract 802.01, Cook County, Illinois",3209.0,26.0,17,031,080201
"Census Tract 802.02, Cook County, Illinois",3451.0,82.0,17,031,080202
"Census Tract 812.01, Cook County, Illinois",4216.0,336.0,17,031,081201
"Census Tract 812.02, Cook County, Illinois",2930.0,291.0,17,031,081202
"Census Tract 814.01, Cook County, Illinois",2468.0,48.0,17,031,081401
"Census Tract 814.02, Cook County, Illinois",4180.0,209.0,17,031,081402
"Census Tract 814.03, Cook County, Illinois",6480.0,524.0,17,031,081403
"Census Tract 1105.01, Cook County, Illinois",3606.0,1030.0,17,031,110501
"Census Tract 1105.02, Cook County, Illinois",2683.0,963.0,17,031,110502
"Census Tract 1403.01, Cook County, Illinois",911.0,1837.0,17,031,140301
"Census Tract 1403.02, Cook County, Illinois",2574.0,1898.0,17,031,140302
"Census Tract 1406.02, Cook County, Illinois",1701.0,3913.0,17,031,140602
"Census Tract 8080.01, Cook County, Illinois",3619.0,272.0,17,031,808001
"Census Tract 8081, Cook County, Illinois",3199.0,353.0,17,031,808100
"Census Tract 1002, Cook County, Illinois",5747.0,858.0,17,031,100200
"Census Tract 1003, Cook County, Illinois",5250.0,779.0,17,031,100300
"Census Tract 1204, Cook County, Illinois",2769.0,985.0,17,031,120400
"Census Tract 1503, Cook County, Illinois",5100.0,2426.0,17,031,150300
"Census Tract 1512, Cook County, Illinois",2404.0,1276.0,17,031,151200
"Census Tract 1602, Cook County, Illinois",2717.0,1105.0,17,031,160200
"Census Tract 1704, Cook County, Illinois",2960.0,760.0,17,031,170400
"Census Tract 1708, Cook County, Illinois",2921.0,829.0,17,031,170800
"Census Tract 1801, Cook County, Illinois",2911.0,3007.0,17,031,180100
"Census Tract 8285.05, Cook County, Illinois",5730.0,758.0,17,031,828505
"Census Tract 8287.01, Cook County, Illinois",3289.0,315.0,17,031,828701
"Census Tract 8290, Cook County, Illinois",1468.0,13.0,17,031,829000
"Census Tract 8294.02, Cook County, Illinois",3217.0,146.0,17,031,829402
"Census Tract 8048.06, Cook County, Illinois",2826.0,1065.0,17,031,804806
"Census Tract 8043.06, Cook County, Illinois",3342.0,2796.0,17,031,804306
"Census Tract 8046.03, Cook County, Illinois",3980.0,1305.0,17,031,804603
"Census Tract 8047.12, Cook County, Illinois",4752.0,857.0,17,031,804712
"Census Tract 8048.07, Cook County, Illinois",4383.0,620.0,17,031,804807
"Census Tract 8048.09, Cook County, Illinois",4116.0,72.0,17,031,804809
"Census Tract 8198.01, Cook County, Illinois",5166.0,239.0,17,031,819801
"Census Tract 8205.02, Cook County, Illinois",4462.0,630.0,17,031,820502
"Census Tract 8209.01, Cook County, Illinois",3845.0,1617.0,17,031,820901
"Census Tract 8220, Cook County, Illinois",3514.0,844.0,17,031,822000
"Census Tract 8226.01, Cook County, Illinois",3933.0,622.0,17,031,822601
"Census Tract 8227.02, Cook County, Illinois",2811.0,379.0,17,031,822702
"Census Tract 8244, Cook County, Illinois",1994.0,315.0,17,031,824400
"Census Tract 8246.02, Cook County, Illinois",5731.0,1107.0,17,031,824602
"Census Tract 8258.02, Cook County, Illinois",4551.0,683.0,17,031,825802
"Census Tract 8276, Cook County, Illinois",3532.0,13.0,17,031,827600
"Census Tract 8278.05, Cook County, Illinois",3067.0,25.0,17,031,827805
"Census Tract 8282.01, Cook County, Illinois",3938.0,352.0,17,031,828201
"Census Tract 8096, Cook County, Illinois",2969.0,514.0,17,031,809600
"Census Tract 8104, Cook County, Illinois",4898.0,483.0,17,031,810400
"Census Tract 8106, Cook County, Illinois",4073.0,645.0,17,031,810600
"Census Tract 8109, Cook County, Illinois",4600.0,1648.0,17,031,810900
"Census Tract 8113.01, Cook County, Illinois",2304.0,2896.0,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",1134.0,2441.0,17,031,811302
"Census Tract 8121, Cook County, Illinois",4003.0,348.0,17,031,812100
"Census Tract 8135, Cook County, Illinois",1198.0,7005.0,17,031,813500
"Census Tract 8136, Cook County, Illinois",297.0,4915.0,17,031,813600
"Census Tract 8296, Cook County, Illinois",2504.0,539.0,17,031,829600
"Census Tract 8297, Cook County, Illinois",4093.0,75.0,17,031,829700
"Census Tract 8298, Cook County, Illinois",6285.0,258.0,17,031,829800
"Census Tract 8304, Cook County, Illinois",3970.0,389.0,17,031,830400
"Census Tract 8007, Cook County, Illinois",4751.0,299.0,17,031,800700
"Census Tract 8025.03, Cook County, Illinois",4933.0,579.0,17,031,802503
"Census Tract 8017.01, Cook County, Illinois",3497.0,93.0,17,031,801701
"Census Tract 8019.02, Cook County, Illinois",3180.0,154.0,17,031,801902
"Census Tract 8020.02, Cook County, Illinois",5194.0,281.0,17,031,802002
"Census Tract 8025.04, Cook County, Illinois",4096.0,2580.0,17,031,802504
"Census Tract 8027.02, Cook County, Illinois",4372.0,346.0,17,031,802702
"Census Tract 8030.08, Cook County, Illinois",4167.0,375.0,17,031,803008
"Census Tract 8032, Cook County, Illinois",5340.0,558.0,17,031,803200
"Census Tract 8035, Cook County, Illinois",6179.0,148.0,17,031,803500
"Census Tract 8041.02, Cook County, Illinois",6396.0,225.0,17,031,804102
"Census Tract 8245.05, Cook County, Illinois",6251.0,910.0,17,031,824505
"Census Tract 8259, Cook County, Illinois",2575.0,945.0,17,031,825900
"Census Tract 5501, Cook County, Illinois",3242.0,3517.0,17,031,550100
"Census Tract 5602, Cook County, Illinois",1323.0,187.0,17,031,560200
"Census Tract 5604, Cook County, Illinois",544.0,873.0,17,031,560400
"Census Tract 5701, Cook County, Illinois",313.0,983.0,17,031,570100
"Census Tract 5808, Cook County, Illinois",131.0,1530.0,17,031,580800
"Census Tract 6110, Cook County, Illinois",682.0,506.0,17,031,611000
"Census Tract 8264.01, Cook County, Illinois",3864.0,276.0,17,031,826401
"Census Tract 8269.01, Cook County, Illinois",1464.0,115.0,17,031,826901
"Census Tract 8270, Cook County, Illinois",3396.0,339.0,17,031,827000
"Census Tract 8045.07, Cook County, Illinois",11439.0,1113.0,17,031,804507
"Census Tract 2406, Cook County, Illinois",936.0,404.0,17,031,240600
"Census Tract 2303, Cook County, Illinois",139.0,1031.0,17,031,230300
"Census Tract 2309, Cook County, Illinois",2311.0,2844.0,17,031,230900
"Census Tract 2311, Cook County, Illinois",848.0,379.0,17,031,231100
"Census Tract 2434, Cook County, Illinois",1812.0,1143.0,17,031,243400
"Census Tract 2502, Cook County, Illinois",1733.0,1235.0,17,031,250200
"Census Tract 2507, Cook County, Illinois",5497.0,316.0,17,031,250700
"Census Tract 2513, Cook County, Illinois",4436.0,299.0,17,031,251300
"Census Tract 2827, Cook County, Illinois",1574.0,828.0,17,031,282700
"Census Tract 4402.01, Cook County, Illinois",5277.0,66.0,17,031,440201
"Census Tract 5305.01, Cook County, Illinois",5161.0,31.0,17,031,530501
"Census Tract 5305.03, Cook County, Illinois",5072.0,75.0,17,031,530503
"Census Tract 5401.01, Cook County, Illinois",3827.0,95.0,17,031,540101
"Census Tract 5401.02, Cook County, Illinois",3183.0,85.0,17,031,540102
"Census Tract 5805.01, Cook County, Illinois",816.0,4243.0,17,031,580501
"Census Tract 5805.02, Cook County, Illinois",792.0,4101.0,17,031,580502
"Census Tract 6503.01, Cook County, Illinois",1082.0,4662.0,17,031,650301
"Census Tract 6503.02, Cook County, Illinois",633.0,3515.0,17,031,650302
"Census Tract 6603.01, Cook County, Illinois",852.0,938.0,17,031,660301
"Census Tract 6603.02, Cook County, Illinois",1056.0,4498.0,17,031,660302
"Census Tract 7003.01, Cook County, Illinois",2142.0,3654.0,17,031,700301
"Census Tract 7003.02, Cook County, Illinois",2931.0,2755.0,17,031,700302
"Census Tract 8201.01, Cook County, Illinois",7343.0,72.0,17,031,820101
"Census Tract 8214.02, Cook County, Illinois",3675.0,43.0,17,031,821402
"Census Tract 8221.01, Cook County, Illinois",3666.0,763.0,17,031,822101
"Census Tract 8231.02, Cook County, Illinois",3567.0,155.0,17,031,823102
"Census Tract 8233.04, Cook County, Illinois",4518.0,1578.0,17,031,823304
"Census Tract 8245.07, Cook County, Illinois",3817.0,632.0,17,031,824507
"Census Tract 8248, Cook County, Illinois",3903.0,3855.0,17,031,824800
"Census Tract 8249, Cook County, Illinois",2699.0,425.0,17,031,824900
"Census Tract 8254, Cook County, Illinois",4769.0,626.0,17,031,825400
"Census Tract 8255.01, Cook County, Illinois",5221.0,502.0,17,031,825501
"Census Tract 8255.03, Cook County, Illinois",6641.0,574.0,17,031,825503
"Census Tract 8255.05, Cook County, Illinois",5179.0,112.0,17,031,825505
"Census Tract 8262.02, Cook County, Illinois",5244.0,733.0,17,031,826202
"Census Tract 8089, Cook County, Illinois",3775.0,239.0,17,031,808900
"Census Tract 8098, Cook County, Illinois",2727.0,298.0,17,031,809800
"Census Tract 8223.01, Cook County, Illinois",3550.0,569.0,17,031,822301
"Census Tract 8226.02, Cook County, Illinois",6638.0,636.0,17,031,822602
"Census Tract 8238.01, Cook County, Illinois",5253.0,141.0,17,031,823801
"Census Tract 8241.05, Cook County, Illinois",6109.0,290.0,17,031,824105
"Census Tract 8245.03, Cook County, Illinois",6292.0,310.0,17,031,824503
"Census Tract 4004, Cook County, Illinois",1646.0,15.0,17,031,400400
"Census Tract 4208, Cook County, Illinois",2221.0,71.0,17,031,420800
"Census Tract 8055.01, Cook County, Illinois",3548.0,211.0,17,031,805501
"Census Tract 8058.02, Cook County, Illinois",4536.0,403.0,17,031,805802
"Census Tract 3201, Cook County, Illinois",9727.0,807.0,17,031,320100
"Census Tract 3301, Cook County, Illinois",16353.0,1229.0,17,031,330100
"Census Tract 103, Cook County, Illinois",5249.0,964.0,17,031,010300
"Census Tract 508, Cook County, Illinois",1323.0,104.0,17,031,050800
"Census Tract 509, Cook County, Illinois",1547.0,113.0,17,031,050900
"Census Tract 511, Cook County, Illinois",1287.0,239.0,17,031,051100
"Census Tract 5703, Cook County, Illinois",1491.0,4846.0,17,031,570300
"Census Tract 6115, Cook County, Illinois",434.0,2544.0,17,031,611500
"Census Tract 6117, Cook County, Illinois",953.0,382.0,17,031,611700
"Census Tract 6202, Cook County, Illinois",736.0,1707.0,17,031,620200
"Census Tract 6309, Cook County, Illinois",271.0,4917.0,17,031,630900
"Census Tract 6502, Cook County, Illinois",2184.0,5444.0,17,031,650200
"Census Tract 6607, Cook County, Illinois",2637.0,40.0,17,031,660700
"Census Tract 6609, Cook County, Illinois",4074.0,283.0,17,031,660900
"Census Tract 6805, Cook County, Illinois",1177.0,108.0,17,031,680500
"Census Tract 6806, Cook County, Illinois",1594.0,0.0,17,031,680600
"Census Tract 7103, Cook County, Illinois",1355.0,10.0,17,031,710300
"Census Tract 7205, Cook County, Illinois",2065.0,124.0,17,031,720500
"Census Tract 7206, Cook County, Illinois",1687.0,22.0,17,031,720600
"Census Tract 7301, Cook County, Illinois",2525.0,23.0,17,031,730100
"Census Tract 8012, Cook County, Illinois",3319.0,135.0,17,031,801200
"Census Tract 8014, Cook County, Illinois",2701.0,316.0,17,031,801400
"Census Tract 8017.02, Cook County, Illinois",4764.0,129.0,17,031,801702
"Census Tract 8022, Cook County, Illinois",3979.0,203.0,17,031,802200
"Census Tract 8026.05, Cook County, Illinois",6624.0,580.0,17,031,802605
"Census Tract 8088, Cook County, Illinois",3451.0,242.0,17,031,808800
"Census Tract 8092, Cook County, Illinois",4023.0,1130.0,17,031,809200
"Census Tract 8105.01, Cook County, Illinois",4593.0,512.0,17,031,810501
"Census Tract 8111, Cook County, Illinois",5061.0,1100.0,17,031,811100
"Census Tract 8112, Cook County, Illinois",3798.0,1910.0,17,031,811200
"Census Tract 8125, Cook County, Illinois",3323.0,385.0,17,031,812500
"Census Tract 8127, Cook County, Illinois",2927.0,228.0,17,031,812700
"Census Tract 8140, Cook County, Illinois",964.0,4173.0,17,031,814000
"Census Tract 8150, Cook County, Illinois",1543.0,2764.0,17,031,815000
"Census Tract 8154, Cook County, Illinois",3303.0,2353.0,17,031,815400
"Census Tract 8166, Cook County, Illinois",393.0,4377.0,17,031,816600
"Census Tract 8171.01, Cook County, Illinois",4477.0,226.0,17,031,817101
"Census Tract 8172, Cook County, Illinois",3877.0,627.0,17,031,817200
"Census Tract 8201.03, Cook County, Illinois",2944.0,1045.0,17,031,820103
"Census Tract 8186, Cook County, Illinois",4082.0,691.0,17,031,818600
"Census Tract 8197, Cook County, Illinois",5938.0,47.0,17,031,819700
"Census Tract 8198.02, Cook County, Illinois",2539.0,98.0,17,031,819802
"Census Tract 8207, Cook County, Illinois",3552.0,3258.0,17,031,820700
"Census Tract 8227.01, Cook County, Illinois",3233.0,915.0,17,031,822701
"Census Tract 8230.01, Cook County, Illinois",5018.0,991.0,17,031,823001
"Census Tract 8230.02, Cook County, Illinois",5080.0,965.0,17,031,823002
"Census Tract 8231.01, Cook County, Illinois",3902.0,493.0,17,031,823101
"Census Tract 8233.02, Cook County, Illinois",4374.0,1860.0,17,031,823302
"Census Tract 8237.03, Cook County, Illinois",6434.0,980.0,17,031,823703
"Census Tract 8237.04, Cook County, Illinois",3613.0,574.0,17,031,823704
"Census Tract 8411, Cook County, Illinois",7585.0,37.0,17,031,841100
"Census Tract 8412, Cook County, Illinois",760.0,4925.0,17,031,841200
"Census Tract 602, Cook County, Illinois",1822.0,304.0,17,031,060200
"Census Tract 610, Cook County, Illinois",1452.0,264.0,17,031,061000
"Census Tract 624, Cook County, Illinois",1537.0,85.0,17,031,062400
"Census Tract 702, Cook County, Illinois",3665.0,272.0,17,031,070200
"Census Tract 703, Cook County, Illinois",3243.0,140.0,17,031,070300
"Census Tract 106, Cook County, Illinois",4798.0,1715.0,17,031,010600
"Census Tract 204, Cook County, Illinois",3335.0,959.0,17,031,020400
"Census Tract 310, Cook County, Illinois",3010.0,512.0,17,031,031000
"Census Tract 403, Cook County, Illinois",2382.0,274.0,17,031,040300
"Census Tract 8041.04, Cook County, Illinois",4801.0,278.0,17,031,804104
"Census Tract 8041.05, Cook County, Illinois",4077.0,243.0,17,031,804105
"Census Tract 8042.02, Cook County, Illinois",7324.0,514.0,17,031,804202
"Census Tract 8048.05, Cook County, Illinois",6124.0,919.0,17,031,804805
"Census Tract 408, Cook County, Illinois",1661.0,154.0,17,031,040800
"Census Tract 2229, Cook County, Illinois",242.0,636.0,17,031,222900
"Census Tract 302, Cook County, Illinois",4418.0,856.0,17,031,030200
"Census Tract 611, Cook County, Illinois",1267.0,42.0,17,031,061100
"Census Tract 2832, Cook County, Illinois",1407.0,74.0,17,031,283200
"Census Tract 4914, Cook County, Illinois",2603.0,95.0,17,031,491400
"Census Tract 5502, Cook County, Illinois",1209.0,1370.0,17,031,550200
"Census Tract 8274, Cook County, Illinois",4415.0,179.0,17,031,827400
"Census Tract 308, Cook County, Illinois",3861.0,544.0,17,031,030800
"Census Tract 505, Cook County, Illinois",4793.0,572.0,17,031,050500
"Census Tract 6304, Cook County, Illinois",370.0,6465.0,17,031,630400
"Census Tract 6703, Cook County, Illinois",1293.0,88.0,17,031,670300
"Census Tract 6810, Cook County, Illinois",2796.0,77.0,17,031,681000
"Census Tract 7102, Cook County, Illinois",5734.0,111.0,17,031,710200
"Census Tract 7703, Cook County, Illinois",6560.0,722.0,17,031,770300
"Census Tract 8030.07, Cook County, Illinois",4500.0,302.0,17,031,803007
"Census Tract 8164.02, Cook County, Illinois",816.0,3853.0,17,031,816402
"Census Tract 3514, Cook County, Illinois",1551.0,0.0,17,031,351400
