NAME,B01001_026E,state,county,tract
"Census Tract 7401, Cook County, Illinois",1486.0,17,031,740100
"Census Tract 8288.02, Cook County, Illinois",1690.0,17,031,828802
"Census Tract 8289, Cook County, Illinois",1835.0,17,031,828900
"Census Tract 8299.01, Cook County, Illinois",4951.0,17,031,829901
"Census Tract 8299.02, Cook County, Illinois",3660.0,17,031,829902
"Census Tract 628, Cook County, Illinois",2050.0,17,031,062800
"Census Tract 634, Cook County, Illinois",1281.0,17,031,063400
"Census Tract 705, Cook County, Illinois",1593.0,17,031,070500
"Census Tract 716, Cook County, Illinois",809.0,17,031,071600
"Census Tract 718, Cook County, Illinois",1310.0,17,031,071800
"Census Tract 801, Cook County, Illinois",3679.0,17,031,080100
"Census Tract 804, Cook County, Illinois",2809.0,17,031,080400
"Census Tract 813, Cook County, Illinois",2746.0,17,031,081300
"Census Tract 3204, Cook County, Illinois",1330.0,17,031,320400
"Census Tract 205, Cook County, Illinois",2864.0,17,031,020500
"Census Tract 318, Cook County, Illinois",871.0,17,031,031800
"Census Tract 321, Cook County, Illinois",3174.0,17,031,032100
"Census Tract 401, Cook County, Illinois",1951.0,17,031,040100
"Census Tract 503, Cook County, Illinois",1209.0,17,031,050300
"Census Tract 512, Cook County, Illinois",796.0,17,031,051200
"Census Tract 618, Cook County, Illinois",532.0,17,031,061800
"Census Tract 623, Cook County, Illinois",783.0,17,031,062300
"Census Tract 704, Cook County, Illinois",1412.0,17,031,070400
"Census Tract 706, Cook County, Illinois",1573.0,17,031,070600
"Census Tract 713, Cook County, Illinois",1754.0,17,031,071300
"Census Tract 803, Cook County, Illinois",2261.0,17,031,080300
"Census Tract 816, Cook County, Illinois",1625.0,17,031,081600
"Census Tract 818, Cook County, Illinois",4076.0,17,031,081800
"Census Tract 819, Cook County, Illinois",565.0,17,031,081900
"Census Tract 8190, Cook County, Illinois",2509.0,17,031,819000
"Census Tract 8193, Cook County, Illinois",1647.0,17,031,819300
"Census Tract 8204, Cook County, Illinois",3075.0,17,031,820400
"Census Tract 8208, Cook County, Illinois",2289.0,17,031,820800
"Census Tract 1701, Cook County, Illinois",1053.0,17,031,170100
"Census Tract 1707, Cook County, Illinois",1518.0,17,031,170700
"Census Tract 1901, Cook County, Illinois",1314.0,17,031,190100
"Census Tract 2205, Cook County, Illinois",1287.0,17,031,220500
"Census Tract 2227, Cook County, Illinois",1312.0,17,031,222700
"Census Tract 2312, Cook County, Illinois",2489.0,17,031,231200
"Census Tract 2315, Cook County, Illinois",3540.0,17,031,231500
"Census Tract 2405, Cook County, Illinois",1064.0,17,031,240500
"Census Tract 2409, Cook County, Illinois",651.0,17,031,240900
"Census Tract 2422, Cook County, Illinois",1996.0,17,031,242200
"Census Tract 2435, Cook County, Illinois",1483.0,17,031,243500
"Census Tract 2505, Cook County, Illinois",4229.0,17,031,250500
"Census Tract 2510, Cook County, Illinois",751.0,17,031,251000
"Census Tract 1909, Cook County, Illinois",972.0,17,031,190900
"Census Tract 8036.08, Cook County, Illinois",4008.0,17,031,803608
"Census Tract 8048.03, Cook County, Illinois",3003.0,17,031,804803
"Census Tract 8051.06, Cook County, Illinois",1499.0,17,031,805106
"Census Tract 8051.09, Cook County, Illinois",2147.0,17,031,805109
"Census Tract 8050.02, Cook County, Illinois",3340.0,17,031,805002
"Census Tract 8048.08, Cook County, Illinois",1222.0,17,031,804808
"Census Tract 8049.02, Cook County, Illinois",2956.0,17,031,804902
"Census Tract 8051.12, Cook County, Illinois",1446.0,17,031,805112
"Census Tract 8055.02, Cook County, Illinois",2183.0,17,031,805502
"Census Tract 8058.01, Cook County, Illinois",1292.0,17,031,805801
"Census Tract 8067, Cook County, Illinois",2251.0,17,031,806700
"Census Tract 8078, Cook County, Illinois",1441.0,17,031,807800
"Census Tract 8090, Cook County, Illinois",2220.0,17,031,809000
"Census Tract 8091, Cook County, Illinois",1722.0,17,031,809100
"Census Tract 8103.02, Cook County, Illinois",1789.0,17,031,810302
"Census Tract 8105.02, Cook County, Illinois",2503.0,17,031,810502
"Census Tract 8107.01, Cook County, Illinois",2732.0,17,031,810701
"Census Tract 8108, Cook County, Illinois",2989.0,17,031,810800
"Census Tract 8114.02, Cook County, Illinois",2203.0,17,031,811402
"Census Tract 8115, Cook County, Illinois",3152.0,17,031,811500
"Census Tract 8119, Cook County, Illinois",3075.0,17,031,811900
"Census Tract 1910, Cook County, Illinois",1465.0,17,031,191000
"Census Tract 8056, Cook County, Illinois",2219.0,17,031,805600
"Census Tract 8060.04, Cook County, Illinois",4040.0,17,031,806004
"Census Tract 8072, Cook County, Illinois",3010.0,17,031,807200
"Census Tract 8075, Cook County, Illinois",1854.0,17,031,807500
"Census Tract 8173, Cook County, Illinois",1293.0,17,031,817300
"Census Tract 8191, Cook County, Illinois",1989.0,17,031,819100
"Census Tract 8196, Cook County, Illinois",2016.0,17,031,819600
"Census Tract 8278.04, Cook County, Illinois",1616.0,17,031,827804
"Census Tract 8275, Cook County, Illinois",2785.0,17,031,827500
"Census Tract 8278.01, Cook County, Illinois",2583.0,17,031,827801
"Census Tract 8285.06, Cook County, Illinois",5171.0,17,031,828506
"Census Tract 8291, Cook County, Illinois",1955.0,17,031,829100
"Census Tract 8295, Cook County, Illinois",2071.0,17,031,829500
"Census Tract 8300.04, Cook County, Illinois",3777.0,17,031,830004
"Census Tract 8300.05, Cook County, Illinois",2250.0,17,031,830005
"Census Tract 8300.06, Cook County, Illinois",1049.0,17,031,830006
"Census Tract 8302.01, Cook County, Illinois",3386.0,17,031,830201
"Census Tract 8366, Cook County, Illinois",1338.0,17,031,836600
"Census Tract 8363, Cook County, Illinois",866.0,17,031,836300
"Census Tract 8364, Cook County, Illinois",1896.0,17,031,836400
"Census Tract 8365, Cook County, Illinois",1137.0,17,031,836500
"Census Tract 8367, Cook County, Illinois",1529.0,17,031,836700
"Census Tract 8368, Cook County, Illinois",1292.0,17,031,836800
"Census Tract 8369, Cook County, Illinois",877.0,17,031,836900
"Census Tract 8370, Cook County, Illinois",1411.0,17,031,837000
"Census Tract 8371, Cook County, Illinois",1096.0,17,031,837100
"Census Tract 8373, Cook County, Illinois",1034.0,17,031,837300
"Census Tract 8374, Cook County, Illinois",1006.0,17,031,837400
"Census Tract 8378, Cook County, Illinois",1756.0,17,031,837800
"Census Tract 8037.02, Cook County, Illinois",2853.0,17,031,803702
"Census Tract 8041.08, Cook County, Illinois",1696.0,17,031,804108
"Census Tract 8041.09, Cook County, Illinois",1640.0,17,031,804109
"Census Tract 8043.08, Cook County, Illinois",2571.0,17,031,804308
"Census Tract 8043.09, Cook County, Illinois",1332.0,17,031,804309
"Census Tract 8043.10, Cook County, Illinois",4286.0,17,031,804310
"Census Tract 8043.11, Cook County, Illinois",3901.0,17,031,804311
"Census Tract 8044.03, Cook County, Illinois",3477.0,17,031,804403
"Census Tract 8044.04, Cook County, Illinois",2791.0,17,031,804404
"Census Tract 8044.05, Cook County, Illinois",1672.0,17,031,804405
"Census Tract 3504, Cook County, Illinois",896.0,17,031,350400
"Census Tract 3206, Cook County, Illinois",2320.0,17,031,320600
"Census Tract 8048.10, Cook County, Illinois",3790.0,17,031,804810
"Census Tract 8049.01, Cook County, Illinois",3330.0,17,031,804901
"Census Tract 8053.01, Cook County, Illinois",1742.0,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",1871.0,17,031,805302
"Census Tract 8054.02, Cook County, Illinois",2455.0,17,031,805402
"Census Tract 8063, Cook County, Illinois",2363.0,17,031,806300
"Census Tract 8071, Cook County, Illinois",1784.0,17,031,807100
"Census Tract 8082, Cook County, Illinois",2860.0,17,031,808200
"Census Tract 8085, Cook County, Illinois",1973.0,17,031,808500
"Census Tract 8129, Cook County, Illinois",2620.0,17,031,812900
"Census Tract 8131, Cook County, Illinois",2573.0,17,031,813100
"Census Tract 8132, Cook County, Illinois",2370.0,17,031,813200
"Census Tract 8134, Cook County, Illinois",3776.0,17,031,813400
"Census Tract 8141, Cook County, Illinois",2224.0,17,031,814100
"Census Tract 2916, Cook County, Illinois",459.0,17,031,291600
"Census Tract 2924, Cook County, Illinois",1142.0,17,031,292400
"Census Tract 3011, Cook County, Illinois",1600.0,17,031,301100
"Census Tract 3016, Cook County, Illinois",2267.0,17,031,301600
"Census Tract 8059.02, Cook County, Illinois",3513.0,17,031,805902
"Census Tract 8061.02, Cook County, Illinois",2115.0,17,031,806102
"Census Tract 8069, Cook County, Illinois",2721.0,17,031,806900
"Census Tract 8084, Cook County, Illinois",2382.0,17,031,808400
"Census Tract 8086, Cook County, Illinois",1093.0,17,031,808600
"Census Tract 3105, Cook County, Illinois",895.0,17,031,310500
"Census Tract 3109, Cook County, Illinois",2535.0,17,031,310900
"Census Tract 8077, Cook County, Illinois",3509.0,17,031,807700
"Census Tract 3904, Cook County, Illinois",1226.0,17,031,390400
"Census Tract 4201, Cook County, Illinois",762.0,17,031,420100
"Census Tract 4204, Cook County, Illinois",657.0,17,031,420400
"Census Tract 4312, Cook County, Illinois",1677.0,17,031,431200
"Census Tract 4605, Cook County, Illinois",2895.0,17,031,460500
"Census Tract 4802, Cook County, Illinois",703.0,17,031,480200
"Census Tract 4905, Cook County, Illinois",1294.0,17,031,490500
"Census Tract 4906, Cook County, Illinois",762.0,17,031,490600
"Census Tract 4908, Cook County, Illinois",2236.0,17,031,490800
"Census Tract 5002, Cook County, Illinois",1333.0,17,031,500200
"Census Tract 5103, Cook County, Illinois",3402.0,17,031,510300
"Census Tract 5203, Cook County, Illinois",2971.0,17,031,520300
"Census Tract 8148, Cook County, Illinois",3111.0,17,031,814800
"Census Tract 8149, Cook County, Illinois",3689.0,17,031,814900
"Census Tract 8153, Cook County, Illinois",1840.0,17,031,815300
"Census Tract 8156, Cook County, Illinois",2743.0,17,031,815600
"Census Tract 8183, Cook County, Illinois",3384.0,17,031,818300
"Census Tract 8192, Cook County, Illinois",3082.0,17,031,819200
"Census Tract 1406.01, Cook County, Illinois",1317.0,17,031,140601
"Census Tract 1407.01, Cook County, Illinois",1223.0,17,031,140701
"Census Tract 1407.02, Cook County, Illinois",3093.0,17,031,140702
"Census Tract 1504.01, Cook County, Illinois",2669.0,17,031,150401
"Census Tract 1504.02, Cook County, Illinois",1826.0,17,031,150402
"Census Tract 1505.01, Cook County, Illinois",1873.0,17,031,150501
"Census Tract 1505.02, Cook County, Illinois",2143.0,17,031,150502
"Census Tract 1510.01, Cook County, Illinois",1250.0,17,031,151001
"Census Tract 1510.02, Cook County, Illinois",2545.0,17,031,151002
"Census Tract 1605.02, Cook County, Illinois",2106.0,17,031,160502
"Census Tract 1606.01, Cook County, Illinois",1947.0,17,031,160601
"Census Tract 1606.02, Cook County, Illinois",2217.0,17,031,160602
"Census Tract 1605.01, Cook County, Illinois",2315.0,17,031,160501
"Census Tract 1906.01, Cook County, Illinois",2659.0,17,031,190601
"Census Tract 1904.01, Cook County, Illinois",2175.0,17,031,190401
"Census Tract 5603, Cook County, Illinois",1629.0,17,031,560300
"Census Tract 4804, Cook County, Illinois",3455.0,17,031,480400
"Census Tract 5202, Cook County, Illinois",2001.0,17,031,520200
"Census Tract 5206, Cook County, Illinois",1683.0,17,031,520600
"Census Tract 5608, Cook County, Illinois",3023.0,17,031,560800
"Census Tract 5802, Cook County, Illinois",1521.0,17,031,580200
"Census Tract 5804, Cook County, Illinois",2020.0,17,031,580400
"Census Tract 5907, Cook County, Illinois",1697.0,17,031,590700
"Census Tract 6104, Cook County, Illinois",857.0,17,031,610400
"Census Tract 6108, Cook County, Illinois",797.0,17,031,610800
"Census Tract 6120, Cook County, Illinois",849.0,17,031,612000
"Census Tract 6121, Cook County, Illinois",585.0,17,031,612100
"Census Tract 6405, Cook County, Illinois",1642.0,17,031,640500
"Census Tract 8009, Cook County, Illinois",2216.0,17,031,800900
"Census Tract 314, Cook County, Illinois",2772.0,17,031,031400
"Census Tract 406, Cook County, Illinois",1455.0,17,031,040600
"Census Tract 8176, Cook County, Illinois",1986.0,17,031,817600
"Census Tract 8184.02, Cook County, Illinois",1671.0,17,031,818402
"Census Tract 8024.04, Cook County, Illinois",4230.0,17,031,802404
"Census Tract 8079, Cook County, Illinois",2156.0,17,031,807900
"Census Tract 8024.03, Cook County, Illinois",837.0,17,031,802403
"Census Tract 8025.05, Cook County, Illinois",3323.0,17,031,802505
"Census Tract 8025.06, Cook County, Illinois",1359.0,17,031,802506
"Census Tract 8026.07, Cook County, Illinois",692.0,17,031,802607
"Census Tract 8026.08, Cook County, Illinois",3370.0,17,031,802608
"Census Tract 8026.09, Cook County, Illinois",3326.0,17,031,802609
"Census Tract 8026.10, Cook County, Illinois",859.0,17,031,802610
"Census Tract 8030.12, Cook County, Illinois",1254.0,17,031,803012
"Census Tract 8030.13, Cook County, Illinois",2749.0,17,031,803013
"Census Tract 8030.14, Cook County, Illinois",1694.0,17,031,803014
"Census Tract 8030.15, Cook County, Illinois",2259.0,17,031,803015
"Census Tract 8030.16, Cook County, Illinois",1226.0,17,031,803016
"Census Tract 8030.17, Cook County, Illinois",2832.0,17,031,803017
"Census Tract 8036.11, Cook County, Illinois",3073.0,17,031,803611
"Census Tract 8036.12, Cook County, Illinois",1604.0,17,031,803612
"Census Tract 8037.01, Cook County, Illinois",1382.0,17,031,803701
"Census Tract 8382, Cook County, Illinois",813.0,17,031,838200
"Census Tract 8383, Cook County, Illinois",769.0,17,031,838300
"Census Tract 8386, Cook County, Illinois",725.0,17,031,838600
"Census Tract 8380, Cook County, Illinois",1360.0,17,031,838000
"Census Tract 8381, Cook County, Illinois",905.0,17,031,838100
"Census Tract 8387, Cook County, Illinois",2790.0,17,031,838700
"Census Tract 8388, Cook County, Illinois",1763.0,17,031,838800
"Census Tract 8390, Cook County, Illinois",4302.0,17,031,839000
"Census Tract 8391, Cook County, Illinois",2355.0,17,031,839100
"Census Tract 8392, Cook County, Illinois",1195.0,17,031,839200
"Census Tract 8395, Cook County, Illinois",782.0,17,031,839500
"Census Tract 8396, Cook County, Illinois",993.0,17,031,839600
"Census Tract 8397, Cook County, Illinois",2376.0,17,031,839700
"Census Tract 8398, Cook County, Illinois",1410.0,17,031,839800
"Census Tract 8399, Cook County, Illinois",1902.0,17,031,839900
"Census Tract 8400, Cook County, Illinois",1411.0,17,031,840000
"Census Tract 8401, Cook County, Illinois",1225.0,17,031,840100
"Census Tract 8402, Cook County, Illinois",1336.0,17,031,840200
"Census Tract 8403, Cook County, Illinois",1913.0,17,031,840300
"Census Tract 8404, Cook County, Illinois",1543.0,17,031,840400
"Census Tract 8407, Cook County, Illinois",1984.0,17,031,840700
"Census Tract 8408, Cook County, Illinois",1829.0,17,031,840800
"Census Tract 8410, Cook County, Illinois",426.0,17,031,841000
"Census Tract 1302, Cook County, Illinois",810.0,17,031,130200
"Census Tract 2003, Cook County, Illinois",1225.0,17,031,200300
"Census Tract 1101, Cook County, Illinois",3085.0,17,031,110100
"Census Tract 1102, Cook County, Illinois",1442.0,17,031,110200
"Census Tract 8030.05, Cook County, Illinois",1479.0,17,031,803005
"Census Tract 8033, Cook County, Illinois",3004.0,17,031,803300
"Census Tract 8036.05, Cook County, Illinois",3693.0,17,031,803605
"Census Tract 2718, Cook County, Illinois",665.0,17,031,271800
"Census Tract 2808, Cook County, Illinois",408.0,17,031,280800
"Census Tract 2809, Cook County, Illinois",451.0,17,031,280900
"Census Tract 2819, Cook County, Illinois",2348.0,17,031,281900
"Census Tract 2912, Cook County, Illinois",1463.0,17,031,291200
"Census Tract 8039.02, Cook County, Illinois",1771.0,17,031,803902
"Census Tract 8145, Cook County, Illinois",2661.0,17,031,814500
"Census Tract 8044.06, Cook County, Illinois",3264.0,17,031,804406
"Census Tract 8045.06, Cook County, Illinois",2629.0,17,031,804506
"Census Tract 8124, Cook County, Illinois",1788.0,17,031,812400
"Census Tract 8157.01, Cook County, Illinois",1995.0,17,031,815701
"Census Tract 8167, Cook County, Illinois",1377.0,17,031,816700
"Census Tract 8266, Cook County, Illinois",3396.0,17,031,826600
"Census Tract 8268, Cook County, Illinois",2281.0,17,031,826800
"Census Tract 8269.02, Cook County, Illinois",553.0,17,031,826902
"Census Tract 5102, Cook County, Illinois",1426.0,17,031,510200
"Census Tract 5705, Cook County, Illinois",1209.0,17,031,570500
"Census Tract 6006, Cook County, Illinois",1243.0,17,031,600600
"Census Tract 6112, Cook County, Illinois",1060.0,17,031,611200
"Census Tract 6408, Cook County, Illinois",940.0,17,031,640800
"Census Tract 6709, Cook County, Illinois",804.0,17,031,670900
"Census Tract 6913, Cook County, Illinois",1466.0,17,031,691300
"Census Tract 4307, Cook County, Illinois",1220.0,17,031,430700
"Census Tract 4904, Cook County, Illinois",568.0,17,031,490400
"Census Tract 8241.06, Cook County, Illinois",3748.0,17,031,824106
"Census Tract 8068.02, Cook County, Illinois",1497.0,17,031,806802
"Census Tract 8094, Cook County, Illinois",2675.0,17,031,809400
"Census Tract 6103, Cook County, Illinois",3012.0,17,031,610300
"Census Tract 6118, Cook County, Illinois",1310.0,17,031,611800
"Census Tract 6812, Cook County, Illinois",1355.0,17,031,681200
"Census Tract 7110, Cook County, Illinois",1881.0,17,031,711000
"Census Tract 8006, Cook County, Illinois",1298.0,17,031,800600
"Census Tract 8043.05, Cook County, Illinois",3948.0,17,031,804305
"Census Tract 8099, Cook County, Illinois",1484.0,17,031,809900
"Census Tract 8117.02, Cook County, Illinois",2295.0,17,031,811702
"Census Tract 8160, Cook County, Illinois",1810.0,17,031,816000
"Census Tract 8194, Cook County, Illinois",2974.0,17,031,819400
"Census Tract 2109, Cook County, Illinois",1593.0,17,031,210900
"Census Tract 2602, Cook County, Illinois",706.0,17,031,260200
"Census Tract 8155, Cook County, Illinois",3980.0,17,031,815500
"Census Tract 8180, Cook County, Illinois",2225.0,17,031,818000
"Census Tract 8229, Cook County, Illinois",885.0,17,031,822900
"Census Tract 8239.04, Cook County, Illinois",2125.0,17,031,823904
"Census Tract 8264.02, Cook County, Illinois",2709.0,17,031,826402
"Census Tract 8294.01, Cook County, Illinois",820.0,17,031,829401
"Census Tract 7502, Cook County, Illinois",1638.0,17,031,750200
"Census Tract 7503, Cook County, Illinois",1285.0,17,031,750300
"Census Tract 7504, Cook County, Illinois",1567.0,17,031,750400
"Census Tract 7705, Cook County, Illinois",1702.0,17,031,770500
"Census Tract 8004, Cook County, Illinois",1879.0,17,031,800400
"Census Tract 8016.07, Cook County, Illinois",2779.0,17,031,801607
"Census Tract 102.01, Cook County, Illinois",3482.0,17,031,010201
"Census Tract 1904.02, Cook County, Illinois",2513.0,17,031,190402
"Census Tract 105.02, Cook County, Illinois",1587.0,17,031,010502
"Census Tract 102.02, Cook County, Illinois",1301.0,17,031,010202
"Census Tract 105.01, Cook County, Illinois",1988.0,17,031,010501
"Census Tract 105.03, Cook County, Illinois",1274.0,17,031,010503
"Census Tract 107.01, Cook County, Illinois",2048.0,17,031,010701
"Census Tract 107.02, Cook County, Illinois",2718.0,17,031,010702
"Census Tract 203.02, Cook County, Illinois",2526.0,17,031,020302
"Census Tract 206.02, Cook County, Illinois",1899.0,17,031,020602
"Census Tract 207.01, Cook County, Illinois",972.0,17,031,020701
"Census Tract 203.01, Cook County, Illinois",2549.0,17,031,020301
"Census Tract 206.01, Cook County, Illinois",3431.0,17,031,020601
"Census Tract 207.02, Cook County, Illinois",4028.0,17,031,020702
"Census Tract 208.01, Cook County, Illinois",2174.0,17,031,020801
"Census Tract 208.02, Cook County, Illinois",3797.0,17,031,020802
