NAME,B01003_001E,state,county,tract
"Census Tract 8030.14, Cook County, Illinois",3560.0,17,031,803014
"Census Tract 8030.15, Cook County, Illinois",4402.0,17,031,803015
"Census Tract 8030.16, Cook County, Illinois",2616.0,17,031,803016
"Census Tract 8030.17, Cook County, Illinois",6051.0,17,031,803017
"Census Tract 8036.11, Cook County, Illinois",5784.0,17,031,803611
"Census Tract 8036.12, Cook County, Illinois",3517.0,17,031,803612
"Census Tract 8037.01, Cook County, Illinois",2766.0,17,031,803701
"Census Tract 8382, Cook County, Illinois",2058.0,17,031,838200
"Census Tract 8383, Cook County, Illinois",1710.0,17,031,838300
"Census Tract 8386, Cook County, Illinois",1728.0,17,031,838600
"Census Tract 8380, Cook County, Illinois",2589.0,17,031,838000
"Census Tract 2307, Cook County, Illinois",6252.0,17,031,230700
"Census Tract 2402, Cook County, Illinois",1633.0,17,031,240200
"Census Tract 2414, Cook County, Illinois",5480.0,17,031,241400
"Census Tract 2424, Cook County, Illinois",2729.0,17,031,242400
"Census Tract 2425, Cook County, Illinois",3477.0,17,031,242500
"Census Tract 2426, Cook County, Illinois",5293.0,17,031,242600
"Census Tract 2427, Cook County, Illinois",1682.0,17,031,242700
"Census Tract 2431, Cook County, Illinois",2274.0,17,031,243100
"Census Tract 2433, Cook County, Illinois",2457.0,17,031,243300
"Census Tract 2503, Cook County, Illinois",5122.0,17,031,250300
"Census Tract 2515, Cook County, Illinois",4342.0,17,031,251500
"Census Tract 2519, Cook County, Illinois",4653.0,17,031,251900
"Census Tract 8211.01, Cook County, Illinois",4735.0,17,031,821101
"Census Tract 8202.02, Cook County, Illinois",3137.0,17,031,820202
"Census Tract 8203, Cook County, Illinois",5617.0,17,031,820300
"Census Tract 8211.02, Cook County, Illinois",4394.0,17,031,821102
"Census Tract 8213, Cook County, Illinois",5470.0,17,031,821300
"Census Tract 2605, Cook County, Illinois",1538.0,17,031,260500
"Census Tract 8051.07, Cook County, Illinois",6246.0,17,031,805107
"Census Tract 6903, Cook County, Illinois",2443.0,17,031,690300
"Census Tract 6915, Cook County, Illinois",1968.0,17,031,691500
"Census Tract 7101, Cook County, Illinois",1250.0,17,031,710100
"Census Tract 7201, Cook County, Illinois",3381.0,17,031,720100
"Census Tract 7202, Cook County, Illinois",3791.0,17,031,720200
"Census Tract 7204, Cook County, Illinois",1935.0,17,031,720400
"Census Tract 7207, Cook County, Illinois",3078.0,17,031,720700
"Census Tract 1404, Cook County, Illinois",5978.0,17,031,140400
"Census Tract 1408, Cook County, Illinois",6373.0,17,031,140800
"Census Tract 1502, Cook County, Illinois",7753.0,17,031,150200
"Census Tract 1607, Cook County, Illinois",5811.0,17,031,160700
"Census Tract 1610, Cook County, Illinois",2171.0,17,031,161000
"Census Tract 1703, Cook County, Illinois",5338.0,17,031,170300
"Census Tract 1705, Cook County, Illinois",5519.0,17,031,170500
"Census Tract 1710, Cook County, Illinois",6877.0,17,031,171000
"Census Tract 8126, Cook County, Illinois",3291.0,17,031,812600
"Census Tract 8130, Cook County, Illinois",4051.0,17,031,813000
"Census Tract 8142, Cook County, Illinois",7032.0,17,031,814200
"Census Tract 8117.01, Cook County, Illinois",3870.0,17,031,811701
"Census Tract 8162, Cook County, Illinois",4219.0,17,031,816200
"Census Tract 8139, Cook County, Illinois",6493.0,17,031,813900
"Census Tract 8146, Cook County, Illinois",5722.0,17,031,814600
"Census Tract 8152, Cook County, Illinois",6718.0,17,031,815200
"Census Tract 5501, Cook County, Illinois",6465.0,17,031,550100
"Census Tract 5602, Cook County, Illinois",1644.0,17,031,560200
"Census Tract 5604, Cook County, Illinois",1807.0,17,031,560400
"Census Tract 1508, Cook County, Illinois",4814.0,17,031,150800
"Census Tract 1511, Cook County, Illinois",5335.0,17,031,151100
"Census Tract 1601, Cook County, Illinois",2537.0,17,031,160100
"Census Tract 1604, Cook County, Illinois",4734.0,17,031,160400
"Census Tract 1711, Cook County, Illinois",4013.0,17,031,171100
"Census Tract 1903, Cook County, Illinois",5518.0,17,031,190300
"Census Tract 8036.08, Cook County, Illinois",7141.0,17,031,803608
"Census Tract 8040, Cook County, Illinois",4545.0,17,031,804000
"Census Tract 8043.06, Cook County, Illinois",5771.0,17,031,804306
"Census Tract 8046.03, Cook County, Illinois",6137.0,17,031,804603
"Census Tract 8047.12, Cook County, Illinois",5225.0,17,031,804712
"Census Tract 8048.06, Cook County, Illinois",3930.0,17,031,804806
"Census Tract 8048.07, Cook County, Illinois",5397.0,17,031,804807
"Census Tract 8048.09, Cook County, Illinois",4165.0,17,031,804809
"Census Tract 8198.01, Cook County, Illinois",5543.0,17,031,819801
"Census Tract 8205.02, Cook County, Illinois",5282.0,17,031,820502
"Census Tract 8209.01, Cook County, Illinois",5452.0,17,031,820901
"Census Tract 8220, Cook County, Illinois",4272.0,17,031,822000
"Census Tract 8226.01, Cook County, Illinois",4731.0,17,031,822601
"Census Tract 8227.02, Cook County, Illinois",3674.0,17,031,822702
"Census Tract 8244, Cook County, Illinois",1968.0,17,031,824400
"Census Tract 8246.02, Cook County, Illinois",6490.0,17,031,824602
"Census Tract 8258.02, Cook County, Illinois",6522.0,17,031,825802
"Census Tract 8276, Cook County, Illinois",3479.0,17,031,827600
"Census Tract 8278.05, Cook County, Illinois",2934.0,17,031,827805
"Census Tract 8282.01, Cook County, Illinois",4167.0,17,031,828201
"Census Tract 8096, Cook County, Illinois",3110.0,17,031,809600
"Census Tract 8104, Cook County, Illinois",5481.0,17,031,810400
"Census Tract 8043.11, Cook County, Illinois",8211.0,17,031,804311
"Census Tract 8044.03, Cook County, Illinois",6696.0,17,031,804403
"Census Tract 8044.04, Cook County, Illinois",5834.0,17,031,804404
"Census Tract 8044.05, Cook County, Illinois",3507.0,17,031,804405
"Census Tract 8059.02, Cook County, Illinois",6139.0,17,031,805902
"Census Tract 8061.02, Cook County, Illinois",3739.0,17,031,806102
"Census Tract 8069, Cook County, Illinois",5056.0,17,031,806900
"Census Tract 8084, Cook County, Illinois",4289.0,17,031,808400
"Census Tract 8272, Cook County, Illinois",4169.0,17,031,827200
"Census Tract 8278.02, Cook County, Illinois",3626.0,17,031,827802
"Census Tract 8285.04, Cook County, Illinois",6343.0,17,031,828504
"Census Tract 8288.01, Cook County, Illinois",5610.0,17,031,828801
"Census Tract 8292, Cook County, Illinois",5541.0,17,031,829200
"Census Tract 8293.01, Cook County, Illinois",4127.0,17,031,829301
"Census Tract 3404, Cook County, Illinois",1949.0,17,031,340400
"Census Tract 3602, Cook County, Illinois",1477.0,17,031,360200
"Census Tract 1908, Cook County, Illinois",6951.0,17,031,190800
"Census Tract 1912, Cook County, Illinois",4053.0,17,031,191200
"Census Tract 2101, Cook County, Illinois",4102.0,17,031,210100
"Census Tract 2204, Cook County, Illinois",2747.0,17,031,220400
"Census Tract 2408, Cook County, Illinois",1370.0,17,031,240800
"Census Tract 2430, Cook County, Illinois",2182.0,17,031,243000
"Census Tract 2508, Cook County, Illinois",2621.0,17,031,250800
"Census Tract 2517, Cook County, Illinois",1182.0,17,031,251700
"Census Tract 8184.01, Cook County, Illinois",3421.0,17,031,818401
"Census Tract 8165, Cook County, Illinois",4209.0,17,031,816500
"Census Tract 4206, Cook County, Illinois",1894.0,17,031,420600
"Census Tract 4408, Cook County, Illinois",1820.0,17,031,440800
"Census Tract 4602, Cook County, Illinois",2468.0,17,031,460200
"Census Tract 4804, Cook County, Illinois",5446.0,17,031,480400
"Census Tract 5202, Cook County, Illinois",3178.0,17,031,520200
"Census Tract 5206, Cook County, Illinois",2852.0,17,031,520600
"Census Tract 5603, Cook County, Illinois",3308.0,17,031,560300
"Census Tract 5608, Cook County, Illinois",5858.0,17,031,560800
"Census Tract 5802, Cook County, Illinois",3288.0,17,031,580200
"Census Tract 8381, Cook County, Illinois",1614.0,17,031,838100
"Census Tract 8387, Cook County, Illinois",3934.0,17,031,838700
"Census Tract 8388, Cook County, Illinois",3300.0,17,031,838800
"Census Tract 8390, Cook County, Illinois",9209.0,17,031,839000
"Census Tract 8391, Cook County, Illinois",7545.0,17,031,839100
"Census Tract 8392, Cook County, Illinois",2405.0,17,031,839200
"Census Tract 8395, Cook County, Illinois",1461.0,17,031,839500
"Census Tract 8396, Cook County, Illinois",1653.0,17,031,839600
"Census Tract 8397, Cook County, Illinois",4913.0,17,031,839700
"Census Tract 8398, Cook County, Illinois",2738.0,17,031,839800
"Census Tract 8399, Cook County, Illinois",4452.0,17,031,839900
"Census Tract 8400, Cook County, Illinois",2794.0,17,031,840000
"Census Tract 3009, Cook County, Illinois",4223.0,17,031,300900
"Census Tract 3012, Cook County, Illinois",4417.0,17,031,301200
"Census Tract 311, Cook County, Illinois",4720.0,17,031,031100
"Census Tract 501, Cook County, Illinois",2736.0,17,031,050100
"Census Tract 507, Cook County, Illinois",1742.0,17,031,050700
"Census Tract 621, Cook County, Illinois",3722.0,17,031,062100
"Census Tract 6201, Cook County, Illinois",4785.0,17,031,620100
"Census Tract 6308, Cook County, Illinois",6781.0,17,031,630800
"Census Tract 6407, Cook County, Illinois",3385.0,17,031,640700
"Census Tract 6501, Cook County, Illinois",4389.0,17,031,650100
"Census Tract 6705, Cook County, Illinois",922.0,17,031,670500
"Census Tract 6719, Cook County, Illinois",1125.0,17,031,671900
"Census Tract 6814, Cook County, Illinois",2407.0,17,031,681400
"Census Tract 6909, Cook County, Illinois",4273.0,17,031,690900
"Census Tract 6914, Cook County, Illinois",3160.0,17,031,691400
"Census Tract 7105, Cook County, Illinois",4336.0,17,031,710500
"Census Tract 7111, Cook County, Illinois",2351.0,17,031,711100
"Census Tract 7112, Cook County, Illinois",4949.0,17,031,711200
"Census Tract 7307, Cook County, Illinois",2444.0,17,031,730700
"Census Tract 7704, Cook County, Illinois",4503.0,17,031,770400
"Census Tract 8023, Cook County, Illinois",5513.0,17,031,802300
"Census Tract 8027.01, Cook County, Illinois",6911.0,17,031,802701
"Census Tract 8028.02, Cook County, Illinois",6578.0,17,031,802802
"Census Tract 8095, Cook County, Illinois",4119.0,17,031,809500
"Census Tract 2909, Cook County, Illinois",3857.0,17,031,290900
"Census Tract 3104, Cook County, Illinois",1286.0,17,031,310400
"Census Tract 3106, Cook County, Illinois",4555.0,17,031,310600
"Census Tract 5701, Cook County, Illinois",1280.0,17,031,570100
"Census Tract 5808, Cook County, Illinois",2261.0,17,031,580800
"Census Tract 6110, Cook County, Illinois",823.0,17,031,611000
"Census Tract 8264.01, Cook County, Illinois",3990.0,17,031,826401
"Census Tract 8269.01, Cook County, Illinois",1822.0,17,031,826901
"Census Tract 8270, Cook County, Illinois",3995.0,17,031,827000
"Census Tract 8283, Cook County, Illinois",3203.0,17,031,828300
"Census Tract 7403, Cook County, Illinois",4949.0,17,031,740300
"Census Tract 5306, Cook County, Illinois",2403.0,17,031,530600
"Census Tract 8046.07, Cook County, Illinois",7239.0,17,031,804607
"Census Tract 8047.09, Cook County, Illinois",6003.0,17,031,804709
"Census Tract 8050.01, Cook County, Illinois",4918.0,17,031,805001
"Census Tract 8051.10, Cook County, Illinois",4462.0,17,031,805110
"Census Tract 8052.01, Cook County, Illinois",3963.0,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",4376.0,17,031,805202
"Census Tract 8302.02, Cook County, Illinois",3563.0,17,031,830202
"Census Tract 8284.02, Cook County, Illinois",3799.0,17,031,828402
"Census Tract 8286.01, Cook County, Illinois",4026.0,17,031,828601
"Census Tract 8300.03, Cook County, Illinois",7940.0,17,031,830003
"Census Tract 8301, Cook County, Illinois",3399.0,17,031,830100
"Census Tract 8303, Cook County, Illinois",4473.0,17,031,830300
"Census Tract 6403, Cook County, Illinois",6655.0,17,031,640300
